股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251205,84.31,84.55,80.95,83.98,84.31,-0.33,-0.3914,7573.8,63018.588,3.6063,3.6063,1.46,45.2184,41.3667,6.0705,6.8432,4.9821,,1.2758,8896.5333,2100.1716,2100.1716,747130.8665,176372.411,101.17,67.45
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251204,84.47,84.98,83.2,84.31,84.85,-0.54,-0.6364,4422.07,37175.328,2.1056,2.1056,0.74,45.3961,41.5293,6.0944,6.8701,5.0016,,1.2708,8896.5333,2100.1716,2100.1716,750066.7225,177065.4676,101.82,67.88
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251203,86.05,87.0,84.5,84.85,86.04,-1.19,-1.3831,5071.39,43156.077,2.4148,2.4148,0.9,45.6868,41.7953,6.1334,6.9141,5.0337,,1.2627,8896.5333,2100.1716,2100.1716,754870.8505,178199.5603,103.25,68.83
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251202,85.75,87.58,85.62,86.04,86.17,-0.13,-0.1509,5987.12,51713.289,2.8508,2.8508,1.14,46.3276,42.3814,6.2194,7.0111,5.1043,,1.2453,8896.5333,2100.1716,2100.1716,765457.7251,180698.7645,103.4,68.94
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251201,85.04,86.6,84.33,86.17,85.01,1.16,1.3645,6052.65,51989.757,2.882,2.882,1.18,46.3976,42.4455,6.2288,7.0217,5.112,,1.2434,8896.5333,2100.1716,2100.1716,766614.2745,180971.7868,102.01,68.01
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251128,85.11,85.39,84.26,85.01,85.28,-0.27,-0.3166,4458.61,37804.071,2.123,2.123,0.8,45.773,41.8741,6.145,6.9271,5.0432,,1.2604,8896.5333,2100.1716,2100.1716,756294.2958,178535.5877,102.34,68.22
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251127,84.16,87.0,83.62,85.28,83.55,1.73,2.0706,8316.77,71454.86,3.96,3.96,1.73,45.9184,42.0071,6.1645,6.9491,5.0592,,1.2564,8896.5333,2100.1716,2100.1716,758696.3598,179102.634,100.26,66.84
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251126,83.72,84.83,83.48,83.55,83.92,-0.37,-0.4409,3388.22,28526.302,1.6133,1.6133,0.66,44.9868,41.1549,6.0394,6.8082,4.9565,,1.2824,8896.5333,2100.1716,2100.1716,743305.3572,175469.3372,100.7,67.14
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251125,84.98,84.98,83.33,83.92,83.25,0.67,0.8048,4012.99,33807.468,1.9108,1.9108,0.71,45.1861,41.3372,6.0662,6.8383,4.9785,,1.2767,8896.5333,2100.1716,2100.1716,746597.0745,176246.4007,99.9,66.6
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251124,82.16,84.96,82.16,83.25,81.84,1.41,1.7229,5438.81,45495.102,2.5897,2.5897,0.88,44.8253,41.0072,6.0178,6.7837,4.9387,,1.287,8896.5333,2100.1716,2100.1716,740636.3972,174839.2857,98.21,65.47
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251121,83.08,83.4,80.79,81.84,83.8,-1.96,-2.3389,6630.41,54388.921,3.1571,3.1571,0.91,44.0661,40.3126,5.9158,6.6688,4.8551,,1.3092,8896.5333,2100.1716,2100.1716,728092.2853,171878.0437,100.56,67.04
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251120,85.58,86.3,83.7,83.8,85.37,-1.57,-1.8391,4603.38,38856.586,2.1919,2.1919,0.6,45.1215,41.2781,6.0575,6.8285,4.9714,,1.2786,8896.5333,2100.1716,2100.1716,745529.4905,175994.3801,102.44,68.3
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251119,86.17,86.6,85.26,85.37,86.1,-0.73,-0.8479,5111.19,43757.113,2.4337,2.4337,0.69,45.9668,42.0514,6.171,6.9565,5.0645,,1.255,8896.5333,2100.1716,2100.1716,759497.0478,179291.6495,103.32,68.88
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251118,87.5,87.5,85.81,86.1,87.66,-1.56,-1.7796,6521.63,56374.034,3.1053,3.1053,0.91,46.3599,42.411,6.2238,7.016,5.1078,,1.2444,8896.5333,2100.1716,2100.1716,765991.5171,180824.7748,105.19,70.13
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251117,87.5,89.0,86.71,87.66,89.52,-1.86,-2.0777,8139.81,71025.332,3.8758,3.8758,1.24,47.1998,43.1794,6.3365,7.1431,5.2004,,1.2223,8896.5333,2100.1716,2100.1716,779870.1091,184101.0425,107.42,71.62
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251114,88.9,91.99,88.9,89.52,88.27,1.25,1.4161,12102.75,109849.991,5.7627,5.7627,2.25,48.2013,44.0956,6.471,7.2946,5.3107,,1.1969,8896.5333,2100.1716,2100.1716,796417.661,188007.3616,105.92,70.62
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251113,89.05,89.4,88.18,88.27,89.05,-0.78,-0.8759,6241.24,55355.75,2.9718,2.9718,1.2,47.5283,43.4799,6.3806,7.1928,5.2366,,1.2138,8896.5333,2100.1716,2100.1716,785296.9944,185382.1471,106.86,71.24
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251112,89.06,89.26,88.02,89.05,89.06,-0.01,-0.0112,4053.99,35920.64,1.9303,1.9303,0.61,47.9483,43.8641,6.437,7.2563,5.2828,,1.2032,8896.5333,2100.1716,2100.1716,792236.2904,187020.281,106.87,71.25
301479,弘景光电,元器件,广东,20250318,301479.SZ,20251111,89.54,90.15,88.53,89.06,89.33,-0.27,-0.3023,5483.23,48921.484,2.6108,2.6108,0.77,47.9537,43.869,6.4377,7.2572,5.2834,,1.203,8896.5333,2100.1716,2100.1716,792325.2557,187041.2827,107.2,71.46
