股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251205,8.4,8.5,8.18,8.48,8.44,0.04,0.4739,23855.47,19880.289,2.2266,2.9296,1.3,,,5.1793,2.2352,2.8912,,,13499.0443,10713.7852,8142.828,114471.8957,90852.8985,10.97,5.91
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251204,8.54,8.61,8.42,8.44,8.57,-0.13,-1.5169,17282.61,14669.746,1.6131,2.1224,0.94,,,5.1548,2.2247,2.8776,,,13499.0443,10713.7852,8142.828,113931.9339,90424.3471,11.14,6.0
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251203,8.7,8.7,8.5,8.57,8.59,-0.02,-0.2328,14135.59,12154.076,1.3194,1.736,0.7,,,5.2342,2.259,2.9219,,,13499.0443,10713.7852,8142.828,115686.8097,91817.1392,11.16,6.02
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251202,8.78,8.78,8.57,8.59,8.74,-0.15,-1.7162,15225.5,13152.784,1.4211,1.8698,0.67,,,5.2464,2.2642,2.9287,,,13499.0443,10713.7852,8142.828,115956.7905,92031.4149,11.36,6.12
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251201,8.51,8.8,8.5,8.74,8.46,0.28,3.3097,27349.48,23756.81,2.5527,3.3587,1.24,,,5.3381,2.3038,2.9798,,,13499.0443,10713.7852,8142.828,117981.6472,93638.4826,10.99,5.93
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251128,8.53,8.58,8.42,8.46,8.53,-0.07,-0.8206,17673.29,14978.78,1.6496,2.1704,0.62,,,5.167,2.23,2.8844,,,13499.0443,10713.7852,8142.828,114201.9148,90638.6228,11.08,5.98
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251127,8.58,8.7,8.51,8.53,8.58,-0.05,-0.5828,17431.18,14962.826,1.627,2.1407,0.57,,,5.2098,2.2484,2.9082,,,13499.0443,10713.7852,8142.828,115146.8479,91388.5878,11.15,6.01
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251126,8.71,8.8,8.48,8.58,8.7,-0.12,-1.3793,22597.37,19474.93,2.1092,2.7751,0.68,,,5.2403,2.2616,2.9253,,,13499.0443,10713.7852,8142.828,115821.8001,91924.277,11.31,6.09
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251125,8.66,8.91,8.62,8.7,8.63,0.07,0.8111,28605.92,25118.407,2.67,3.513,0.89,,,5.3136,2.2932,2.9662,,,13499.0443,10713.7852,8142.828,117441.6854,93209.9312,11.21,6.05
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251124,8.68,8.69,8.43,8.63,8.63,0.0,0.0,24331.25,20817.932,2.271,2.9881,0.69,,,5.2709,2.2748,2.9423,,,13499.0443,10713.7852,8142.828,116496.7523,92459.9663,11.21,6.05
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251121,9.09,9.29,8.55,8.63,9.17,-0.54,-5.8888,50470.69,44345.928,4.7108,6.1982,1.56,,,5.2709,2.2748,2.9423,,,13499.0443,10713.7852,8142.828,116496.7523,92459.9663,11.92,6.42
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251120,9.21,9.37,9.15,9.17,9.2,-0.03,-0.3261,27990.07,25946.612,2.6125,3.4374,0.86,,,5.6007,2.4171,3.1265,,,13499.0443,10713.7852,8142.828,123786.2362,98245.4103,11.96,6.44
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251119,9.45,9.48,9.06,9.2,9.42,-0.22,-2.3355,33841.92,31135.364,3.1587,4.156,1.15,,,5.619,2.425,3.1367,,,13499.0443,10713.7852,8142.828,124191.2076,98566.8238,12.24,6.6
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251118,9.45,9.54,9.37,9.42,9.45,-0.03,-0.3175,24561.47,23237.301,2.2925,3.0163,0.85,,,5.7534,2.483,3.2117,,,13499.0443,10713.7852,8142.828,127160.9973,100923.8566,12.28,6.62
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251117,9.69,9.73,9.38,9.45,9.69,-0.24,-2.4768,40579.13,38507.13,3.7876,4.9834,1.47,,,5.7717,2.4909,3.2219,,,13499.0443,10713.7852,8142.828,127565.9686,101245.2701,12.59,6.79
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251114,9.81,9.95,9.68,9.69,9.88,-0.19,-1.9231,34995.31,34393.899,3.2664,4.2977,1.2,,,5.9183,2.5542,3.3037,,,13499.0443,10713.7852,8142.828,130805.7393,103816.5786,12.84,6.92
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251113,9.79,9.98,9.73,9.88,9.78,0.1,1.0225,28895.82,28494.464,2.6971,3.5486,0.92,,,6.0343,2.6043,3.3685,,,13499.0443,10713.7852,8142.828,133370.5577,105852.1978,12.71,6.85
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251112,9.88,9.92,9.71,9.78,9.82,-0.04,-0.4073,18458.83,18102.844,1.7229,2.2669,0.55,,,5.9732,2.5779,3.3344,,,13499.0443,10713.7852,8142.828,132020.6533,104780.8193,12.76,6.88
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251111,9.83,9.9,9.76,9.82,9.81,0.01,0.1019,21947.33,21540.06,2.0485,2.6953,0.62,,,5.9977,2.5885,3.3481,,,13499.0443,10713.7852,8142.828,132560.615,105209.3707,12.75,6.87
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251110,9.96,9.97,9.75,9.81,9.91,-0.1,-1.0091,33475.77,32854.024,3.1246,4.1111,0.93,,,5.9916,2.5858,3.3447,,,13499.0443,10713.7852,8142.828,132425.6246,105102.2328,12.88,6.94
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251107,9.96,10.18,9.9,9.91,9.92,-0.01,-0.1008,43495.22,43644.991,4.0597,5.3415,1.17,,,6.0526,2.6122,3.3788,,,13499.0443,10713.7852,8142.828,133775.529,106173.6113,12.89,6.95
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251106,9.84,10.04,9.77,9.92,9.89,0.03,0.3033,39954.19,39657.944,3.7292,4.9067,0.96,,,6.0587,2.6148,3.3822,,,13499.0443,10713.7852,8142.828,133910.5195,106280.7492,12.85,6.93
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251105,9.76,9.96,9.68,9.89,9.76,0.13,1.332,29783.32,29378.296,2.7799,3.6576,0.61,,,6.0404,2.6069,3.3719,,,13499.0443,10713.7852,8142.828,133505.5481,105959.3356,12.68,6.84
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251104,9.98,9.98,9.68,9.76,9.93,-0.17,-1.712,30709.85,30077.072,2.8664,3.7714,0.65,,,5.961,2.5726,3.3276,,,13499.0443,10713.7852,8142.828,131750.6724,104566.5436,12.9,6.96
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251103,10.08,10.14,9.91,9.93,10.04,-0.11,-1.0956,35462.51,35468.259,3.31,4.3551,0.77,,,6.0649,2.6175,3.3856,,,13499.0443,10713.7852,8142.828,134045.5099,106387.887,13.05,7.03
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251031,9.98,10.27,9.95,10.04,10.0,0.04,0.4,49671.54,50213.527,4.6362,6.1,1.18,,,6.132,2.6464,3.4231,,,13499.0443,10713.7852,8142.828,135530.4048,107566.4034,13.0,7.0
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251030,10.17,10.38,9.96,10.0,10.2,-0.2,-1.9608,62909.9,64164.799,5.8719,7.7258,1.75,,,6.1076,2.6359,3.4094,,,13499.0443,10713.7852,8142.828,134990.443,107137.852,13.26,7.14
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251029,9.75,10.27,9.66,10.2,9.77,0.43,4.4012,65318.92,65245.927,6.0967,8.0217,1.91,,,6.2298,2.6886,3.4776,,,13499.0443,10713.7852,8142.828,137690.2519,109280.609,12.7,6.84
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251028,9.89,9.93,9.71,9.77,9.86,-0.09,-0.9128,24620.61,24175.561,2.2679,3.1941,0.64,,,5.9248,2.5753,2.9628,,,13499.0443,10856.3062,7708.1225,131885.6628,106066.1116,12.81,6.91
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251027,9.96,9.98,9.81,9.86,9.91,-0.05,-0.5045,28160.61,27792.847,2.5939,3.6534,0.66,,,5.9793,2.599,2.9901,,,13499.0443,10856.3062,7708.1225,133100.5768,107043.1791,12.88,6.94
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251024,9.9,10.0,9.8,9.91,9.84,0.07,0.7114,29083.56,28786.368,2.679,3.7731,0.64,,,6.0097,2.6122,3.0053,,,13499.0443,10856.3062,7708.1225,133775.529,107585.9944,12.79,6.89
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251023,9.92,9.96,9.7,9.84,10.01,-0.17,-1.6983,33069.06,32393.859,3.0461,4.2902,0.73,,,5.9672,2.5937,2.9841,,,13499.0443,10856.3062,7708.1225,132830.5959,106826.053,13.01,7.01
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251022,9.99,10.25,9.89,10.01,10.02,-0.01,-0.0998,56105.35,56464.939,5.168,7.2787,1.34,,,6.0703,2.6385,3.0356,,,13499.0443,10856.3062,7708.1225,135125.4334,108671.6251,13.02,7.02
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251021,9.96,10.05,9.71,10.02,9.78,0.24,2.454,45362.65,45039.812,4.1785,5.885,1.12,,,6.0764,2.6412,3.0386,,,13499.0443,10856.3062,7708.1225,135260.4239,108780.1881,12.71,6.85
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251020,9.55,9.87,9.47,9.78,9.45,0.33,3.4921,50868.5,49346.537,4.6856,6.5993,1.24,,,5.9308,2.5779,2.9659,,,13499.0443,10856.3062,7708.1225,132020.6533,106174.6746,12.28,6.62
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251017,9.84,9.84,9.4,9.45,9.75,-0.3,-3.0769,40165.79,38382.506,3.6998,5.2108,0.99,,,5.7307,2.4909,2.8658,,,13499.0443,10856.3062,7708.1225,127565.9686,102592.0936,12.67,6.83
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251016,9.93,10.06,9.63,9.75,9.93,-0.18,-1.8127,35451.94,34914.371,3.2656,4.5993,0.82,,,5.9126,2.57,2.9568,,,13499.0443,10856.3062,7708.1225,131615.6819,105848.9855,12.9,6.96
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251015,9.6,9.96,9.6,9.93,9.65,0.28,2.9016,37827.24,36896.013,3.4844,4.9075,0.85,,,6.0218,2.6175,3.0114,,,13499.0443,10856.3062,7708.1225,134045.5099,107803.1206,12.54,6.76
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251014,9.77,9.99,9.6,9.65,9.77,-0.12,-1.2282,39020.65,38288.231,3.5943,5.0623,0.85,,,5.852,2.5436,2.9264,,,13499.0443,10856.3062,7708.1225,130265.7775,104763.3548,12.7,6.84
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251013,9.23,9.85,9.23,9.77,9.93,-0.16,-1.6113,53028.53,50628.306,4.8846,6.8796,1.15,,,5.9248,2.5753,2.9628,,,13499.0443,10856.3062,7708.1225,131885.6628,106066.1116,12.9,6.96
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251010,9.83,10.16,9.83,9.93,9.85,0.08,0.8122,38292.54,38371.502,3.5272,4.9678,0.68,,,6.0218,2.6175,3.0114,,,13499.0443,10856.3062,7708.1225,134045.5099,107803.1206,12.8,6.9
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20251009,9.98,10.01,9.73,9.85,10.03,-0.18,-1.7946,48430.88,47600.743,4.4611,6.2831,0.83,,,5.9733,2.5964,2.9871,,,13499.0443,10856.3062,7708.1225,132965.5864,106934.6161,13.03,7.03
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20250930,10.31,10.32,9.95,10.03,10.07,-0.04,-0.3972,42452.95,42635.237,3.9104,5.5076,0.61,,,6.0824,2.6438,3.0417,,,13499.0443,10856.3062,7708.1225,135395.4143,108888.7512,13.09,7.05
920146,华阳变速,汽车配件,湖北,20210720,920146.BJ,20250929,9.83,10.09,9.8,10.07,9.86,0.21,2.1298,46498.6,46481.25,4.2831,6.0324,0.57,,,6.1067,2.6544,3.0538,,,13499.0443,10856.3062,7708.1225,135935.3761,109323.0034,12.81,6.91
