股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251205,9.63,10.2,9.45,10.12,9.9,0.22,2.2222,68466.0,67394.112,4.3758,9.1885,1.05,,,,0.2585,0.3635,0.0,,15962.3514,15646.6099,7451.2595,161538.9962,158343.6922,10.4,9.41
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251204,10.38,10.38,9.9,9.9,10.42,-0.52,-4.9904,56252.0,56056.095,3.5952,7.5493,0.79,,,,0.2529,0.3556,0.0,,15962.3514,15646.6099,7451.2595,158027.2789,154901.438,10.94,9.9
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251203,10.64,10.98,10.15,10.42,10.61,-0.19,-1.7908,57702.1,61033.186,3.6878,7.7439,0.82,,,,0.2662,0.3743,0.0,,15962.3514,15646.6099,7451.2595,166327.7016,163037.6752,11.14,10.08
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251202,11.19,11.19,10.56,10.61,11.12,-0.51,-4.5863,84632.16,90343.637,5.409,11.3581,1.26,,,,0.271,0.3811,0.0,,15962.3514,15646.6099,7451.2595,169360.5484,166010.531,11.68,10.56
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251201,10.52,11.12,10.52,11.12,10.59,0.53,5.0047,75117.4,82288.394,4.8009,10.0812,1.14,,,,0.284,0.3994,0.0,,15962.3514,15646.6099,7451.2595,177501.3476,173990.3021,11.12,10.06
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251128,10.52,10.81,10.48,10.59,10.59,0.0,0.0,53542.0,56790.827,3.422,7.1856,0.74,,,,0.2705,0.3804,0.0,,15962.3514,15646.6099,7451.2595,169041.3013,165697.5988,11.12,10.06
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251127,10.35,11.0,10.22,10.59,10.76,-0.17,-1.5799,83445.6,87088.129,5.3331,11.1989,1.34,,,,0.2705,0.3804,0.0,,15962.3514,15646.6099,7451.2595,169041.3013,165697.5988,11.3,10.22
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251126,11.15,11.18,10.76,10.76,11.33,-0.57,-5.0309,53733.15,58546.031,3.4342,7.2113,0.71,,,,0.2748,0.3865,0.0,,15962.3514,15646.6099,7451.2595,171754.9011,168357.5225,11.9,10.76
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251125,10.81,11.33,10.63,11.33,10.79,0.54,5.0046,71309.2,78195.284,4.5575,9.5701,1.09,,,,0.2894,0.407,0.0,,15962.3514,15646.6099,7451.2595,180853.4414,177276.0902,11.33,10.25
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251124,11.08,11.2,10.79,10.79,11.36,-0.57,-5.0176,68514.0,74192.594,4.3788,9.195,1.07,,,,0.2756,0.3876,0.0,,15962.3514,15646.6099,7451.2595,172233.7716,168826.9208,11.93,10.79
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251121,11.58,11.69,11.36,11.36,11.96,-0.6,-5.0167,83847.5,95621.491,5.3588,11.2528,1.46,,,,0.2902,0.408,0.0,,15962.3514,15646.6099,7451.2595,181332.3119,177745.4885,12.56,11.36
002789,*ST建艺,装修装饰,深圳,20160311,002789.SZ,20251120,12.71,12.88,11.96,11.96,12.59,-0.63,-5.004,34693.0,42684.46,2.2173,4.656,0.6,,,,0.3055,0.4296,0.0,,15962.3514,15646.6099,7451.2595,190909.7227,187133.4544,13.22,11.96
