股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251205,28.88,29.0,27.25,28.15,28.66,-0.51,-1.7795,39749.78,111089.843,3.611,6.7049,0.84,78.129,72.4449,4.9144,7.7144,6.6856,,,14026.0,11008.0256,5928.4238,394831.9,309875.9206,37.25,20.07
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251204,28.4,28.99,27.52,28.66,27.53,1.13,4.1046,44641.2,126739.496,4.0553,7.53,0.93,79.5445,73.7574,5.0034,7.8542,6.8068,,,14026.0,11008.0256,5928.4238,401985.16,315490.0137,35.78,19.28
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251203,28.26,29.45,27.41,27.53,28.26,-0.73,-2.5832,41247.51,116830.908,3.747,6.9576,0.75,76.4082,70.8493,4.8062,7.5445,6.5384,,,14026.0,11008.0256,5928.4238,386135.78,303050.9448,36.73,19.79
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251202,27.05,28.8,27.05,28.26,27.06,1.2,4.4346,54122.82,151976.484,4.9167,9.1294,0.87,78.4343,72.728,4.9336,7.7446,6.7118,,,14026.0,11008.0256,5928.4238,396374.76,311086.8035,35.17,18.95
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251201,26.21,27.55,25.43,27.06,25.95,1.11,4.2775,42044.63,111745.281,3.8195,7.092,0.58,75.1038,69.6397,4.7241,7.4157,6.4268,,,14026.0,11008.0256,5928.4238,379543.56,297877.1727,33.73,18.17
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251128,26.71,27.19,25.9,26.0,27.07,-1.07,-3.9527,53466.55,141018.645,4.8571,9.0187,0.62,72.1618,66.9118,4.5008,7.1252,6.175,,,14026.0,11008.0256,5928.4238,364676.0,286208.6656,35.19,18.95
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251127,27.16,27.96,26.66,27.07,27.56,-0.49,-1.7779,48190.58,130935.903,4.3778,8.1287,0.55,75.1315,69.6655,4.686,7.4184,6.4291,,,14026.0,11008.0256,5928.4238,379683.82,297987.253,35.82,19.3
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251126,28.14,28.17,26.83,27.56,28.35,-0.79,-2.7866,75653.0,206774.95,6.8725,12.7611,0.84,76.4915,70.9265,4.7709,7.5527,6.5455,,,14026.0,11008.0256,5928.4238,386556.56,303381.1855,36.85,19.85
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251125,28.1,29.5,27.04,28.35,27.98,0.37,1.3224,90673.85,256420.829,8.2371,15.2948,0.88,78.6841,72.9596,4.9076,7.7692,6.7331,,,14026.0,11008.0256,5928.4238,397637.1,312077.5258,36.37,19.59
920405,海希通讯,电器仪表,上海,20211105,920405.BJ,20251124,28.69,29.0,27.0,27.98,27.63,0.35,1.2667,97272.32,274509.685,8.8365,16.4078,0.97,77.6572,72.0074,4.8436,7.6678,6.6453,,,14026.0,11008.0256,5928.4238,392447.48,308004.5563,35.91,19.35
