股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251205,8.15,8.2,7.94,8.09,8.29,-0.2,-2.4125,501927.25,404020.984,4.9816,5.6759,1.04,66.254,63.0883,5.1897,6.8838,9.4967,0.0,,100769.0641,100755.6316,88430.6697,815221.7286,815113.0596,9.12,7.46,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251204,7.87,8.39,7.74,8.29,7.84,0.45,5.7398,861416.89,704783.801,8.5496,9.7412,1.7,67.8919,64.648,5.318,7.054,9.7315,0.0,,100769.0641,100755.6316,88430.6697,835375.5414,835264.186,8.62,7.06,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251203,7.94,8.0,7.78,7.84,7.97,-0.13,-1.6311,262792.91,206318.508,2.6082,2.9717,0.38,64.2066,61.1387,5.0293,6.6711,9.2033,0.0,,100769.0641,100755.6316,88430.6697,790029.4625,789924.1517,8.77,7.17,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251202,8.1,8.15,7.93,7.97,8.15,-0.18,-2.2086,363386.91,290614.982,3.6066,4.1093,0.53,65.2712,62.1525,5.1127,6.7817,9.3559,0.0,,100769.0641,100755.6316,88430.6697,803129.4409,803022.3839,8.97,7.34,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251201,8.19,8.44,8.12,8.15,8.19,-0.04,-0.4884,470104.49,386144.894,4.6658,5.3161,0.73,66.7454,63.5562,5.2282,6.9349,9.5672,0.0,,100769.0641,100755.6316,88430.6697,821267.8724,821158.3975,9.01,7.37,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251128,8.18,8.27,8.08,8.19,8.18,0.01,0.1222,460559.16,377198.704,4.5711,5.2081,0.76,67.0729,63.8681,5.2539,6.9689,9.6141,0.0,,100769.0641,100755.6316,88430.6697,825298.635,825188.6228,9.0,7.36,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251127,8.17,8.39,8.12,8.18,8.29,-0.11,-1.3269,973882.56,802168.044,9.6658,11.013,2.12,66.9911,63.7901,5.2474,6.9604,9.6024,0.0,,100769.0641,100755.6316,88430.6697,824290.9443,824181.0665,9.12,7.46,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251126,7.82,8.59,7.62,8.29,7.81,0.48,6.146,1209185.22,994354.528,12.0012,13.6738,4.05,67.8919,64.648,5.318,7.054,9.7315,0.0,,100769.0641,100755.6316,88430.6697,835375.5414,835264.186,8.59,7.03,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251125,7.58,8.03,7.55,7.81,7.59,0.22,2.8986,337312.63,264374.358,3.3478,3.8144,1.1,63.9609,60.9048,5.0101,6.6456,9.168,0.0,,100769.0641,100755.6316,88430.6697,787006.3906,786901.4828,8.35,6.83,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251124,7.46,7.65,7.37,7.59,7.41,0.18,2.4291,258993.22,194909.118,2.5705,2.9288,0.65,62.1592,59.1891,4.869,6.4584,8.9098,0.0,,100769.0641,100755.6316,88430.6697,764837.1965,764735.2438,8.15,6.67,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251121,7.53,7.69,7.33,7.41,7.64,-0.23,-3.0105,250445.33,187282.535,2.4857,2.8321,0.46,60.685,57.7855,4.7535,6.3052,8.6985,0.0,,100769.0641,100755.6316,88430.6697,746698.765,746599.2302,8.4,6.88,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251120,7.78,7.79,7.51,7.64,7.63,0.01,0.1311,237458.0,181014.732,2.3568,2.6852,0.45,62.5687,59.5791,4.901,6.5009,8.9685,0.0,,100769.0641,100755.6316,88430.6697,769875.6497,769773.0254,8.39,6.87,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251119,7.94,7.99,7.61,7.63,8.0,-0.37,-4.625,407523.23,314950.772,4.0447,4.6084,0.84,62.4868,59.5011,4.8946,6.4924,8.9567,0.0,,100769.0641,100755.6316,88430.6697,768867.9591,768765.4691,8.8,7.2,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251118,8.02,8.13,7.94,8.0,8.07,-0.07,-0.8674,374719.76,300206.352,3.7191,4.2374,0.85,65.5169,62.3865,5.132,6.8072,9.3911,0.0,,100769.0641,100755.6316,88430.6697,806152.5128,806045.0528,8.88,7.26,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251117,7.8,8.11,7.78,8.07,7.81,0.26,3.3291,717453.98,576232.19,7.1207,8.1132,2.16,66.0902,62.9323,5.1769,6.8668,9.4733,0.0,,100769.0641,100755.6316,88430.6697,813206.3473,813097.947,8.59,7.03,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251114,7.28,8.07,7.25,7.81,7.34,0.47,6.4033,963098.89,743921.577,9.5588,10.891,5.31,63.9609,60.9048,5.0101,6.6456,9.168,0.0,,100769.0641,100755.6316,88430.6697,787006.3906,786901.4828,8.07,6.61,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251113,7.3,7.39,7.23,7.34,7.3,0.04,0.5479,158030.98,115161.786,1.5685,1.7871,0.75,60.1118,57.2396,4.7086,6.2456,8.6163,0.0,,100769.0641,100755.6316,88430.6697,739644.9305,739546.3359,8.03,6.57,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251112,7.43,7.44,7.29,7.3,7.47,-0.17,-2.2758,203992.66,149762.108,2.0246,2.3068,0.97,59.7842,56.9276,4.6829,6.2116,8.5694,0.0,,100769.0641,100755.6316,88430.6697,735614.1679,735516.1107,8.22,6.72,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251111,7.44,7.5,7.41,7.47,7.45,0.02,0.2685,158954.61,118549.366,1.5776,1.7975,0.72,61.1764,58.2533,4.792,6.3563,8.7689,0.0,,100769.0641,100755.6316,88430.6697,752744.9088,752644.5681,8.2,6.71,2.895
002685,华东重机,机床制造,江苏,20120612,002685.SZ,20251110,7.4,7.5,7.34,7.45,7.41,0.04,0.5398,176628.2,130738.481,1.753,1.9974,0.8,61.0126,58.0974,4.7791,6.3392,8.7454,0.0,,100769.0641,100755.6316,88430.6697,750729.5275,750629.4554,8.15,6.67,2.895
