股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251205,46.61,47.99,46.6,47.8,47.08,0.72,1.5293,45456.0,216134.014,1.3796,1.9248,0.93,56.7667,62.0569,5.0769,7.1166,6.409,0.399,0.1818,32948.94,32948.94,23616.1097,1574959.332,1574959.332,51.79,42.37
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251204,46.74,47.68,46.12,47.08,46.86,0.22,0.4695,37403.15,175443.314,1.1352,1.5838,0.67,55.9117,61.1221,5.0004,7.0094,6.3124,0.4051,0.1846,32948.94,32948.94,23616.1097,1551236.0952,1551236.0952,51.55,42.17
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251203,47.25,48.67,46.6,46.86,47.39,-0.53,-1.1184,47965.4,226754.642,1.4557,2.031,0.78,55.6504,60.8365,4.977,6.9767,6.2829,0.407,0.1854,32948.94,32948.94,23616.1097,1543987.3284,1543987.3284,52.13,42.65
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251202,46.8,47.6,46.5,47.39,47.21,0.18,0.3813,49974.1,235486.462,1.5167,2.1161,0.76,56.2798,61.5246,5.0333,7.0556,6.354,0.4025,0.1834,32948.94,32948.94,23616.1097,1561450.2666,1561450.2666,51.93,42.49
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251201,46.02,47.39,45.67,47.21,46.03,1.18,2.5635,64080.06,298091.606,1.9448,2.7134,0.96,56.0661,61.2909,5.0142,7.0288,6.3299,0.404,0.1841,32948.94,32948.94,23616.1097,1555519.4574,1555519.4574,50.63,41.43
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251128,47.0,47.0,45.68,46.03,46.4,-0.37,-0.7974,45172.62,207570.654,1.371,1.9128,0.6,54.6647,59.759,4.8889,6.8531,6.1717,0.4144,0.1888,32948.94,32948.94,23616.1097,1516639.7082,1516639.7082,51.04,41.76
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251127,47.0,48.44,46.25,46.4,46.97,-0.57,-1.2135,70475.86,335165.624,2.1389,2.9842,0.93,55.1041,60.2393,4.9282,6.9082,6.2213,0.4111,0.1873,32948.94,32948.94,23616.1097,1528830.816,1528830.816,51.67,42.27
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251126,46.11,48.0,45.6,46.97,46.78,0.19,0.4062,77018.4,360673.068,2.3375,3.2613,1.06,55.781,60.9793,4.9887,6.9931,6.2977,0.4061,0.185,32948.94,32948.94,23616.1097,1547611.7118,1547611.7118,51.46,42.1
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251125,46.18,47.39,46.18,46.78,45.55,1.23,2.7003,72804.03,341041.52,2.2096,3.0828,1.06,55.5554,60.7327,4.9685,6.9648,6.2722,0.4077,0.1858,32948.94,32948.94,23616.1097,1541351.4132,1541351.4132,50.11,41.0
603306,华懋科技,汽车配件,福建,20140926,603306.SH,20251124,46.02,46.46,44.68,45.55,45.99,-0.44,-0.9567,68373.52,311550.895,2.0751,2.8952,0.97,54.0947,59.1358,4.8379,6.7816,6.1073,0.4187,0.1908,32948.94,32948.94,23616.1097,1500824.217,1500824.217,50.59,41.39
