股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251205,16.19,16.43,15.86,16.32,15.96,0.36,2.2556,8975.99,14533.034,1.4369,2.7274,0.74,54.2079,39.9198,2.1935,3.1684,3.0092,,,8236.0,6246.675,3291.025,134411.52,101945.736,20.74,11.18
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251204,16.38,16.5,15.83,15.96,16.4,-0.44,-2.6829,11929.57,19244.438,1.9097,3.6249,1.02,53.0122,39.0393,2.1451,3.0986,2.9428,,,8236.0,6246.675,3291.025,131446.56,99696.933,21.32,11.48
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251203,16.76,16.76,16.27,16.4,16.76,-0.36,-2.148,10157.86,16693.715,1.6261,3.0865,0.89,54.4737,40.1155,2.2043,3.184,3.024,,,8236.0,6246.675,3291.025,135070.4,102445.47,21.78,11.74
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251202,17.18,17.18,16.54,16.76,17.17,-0.41,-2.3879,12027.76,20156.654,1.9255,3.6547,1.14,55.6694,40.9961,2.2527,3.2539,3.0903,,,8236.0,6246.675,3291.025,138035.36,104694.273,22.32,12.02
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251201,16.76,17.21,16.44,17.17,16.6,0.57,3.4337,16225.95,27356.146,2.5975,4.9304,1.88,57.0313,41.999,2.3078,3.3335,3.1659,,,8236.0,6246.675,3291.025,141412.12,107255.4098,21.58,11.62
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251128,16.84,16.85,16.43,16.6,16.69,-0.09,-0.5392,10479.7,17408.591,1.6776,3.1843,1.14,55.138,40.6047,2.2312,3.2228,3.0608,,,8236.0,6246.675,3291.025,136717.6,103694.805,21.69,11.69
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251127,17.19,17.19,16.54,16.69,16.91,-0.22,-1.301,9520.77,15949.165,1.5241,2.8929,1.06,55.4369,40.8249,2.2433,3.2403,3.0774,,,8236.0,6246.675,3291.025,137458.84,104257.0058,21.98,11.84
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251126,17.12,17.28,16.71,16.91,17.12,-0.21,-1.2266,8942.39,15149.44,1.4315,2.7172,0.87,56.1677,41.363,2.2728,3.283,3.118,,,8236.0,6246.675,3291.025,139270.76,105631.2743,22.25,11.99
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251125,17.08,17.52,17.0,17.12,17.02,0.1,0.5875,7672.35,13226.747,1.2282,2.3313,0.68,56.8652,41.8767,2.3011,3.3238,3.1567,,,8236.0,6246.675,3291.025,141000.32,106943.076,22.12,11.92
920833,美心翼申,汽车配件,重庆,20231108,920833.BJ,20251124,17.0,17.2,16.7,17.02,16.86,0.16,0.949,6457.32,10965.297,1.0337,1.9621,0.53,56.533,41.6321,2.2876,3.3043,3.1383,,,8236.0,6246.675,3291.025,140176.72,106318.4085,21.91,11.81
