股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251205,23.7,24.62,23.35,24.45,24.06,0.39,1.6209,24047.62,57881.178,4.6417,7.3421,0.92,31.8563,30.447,3.8982,2.5628,2.4451,,,10152.1378,5180.7833,3275.3213,248219.7692,126670.1517,31.27,16.85
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251204,23.69,24.98,23.03,24.06,23.69,0.37,1.5618,23413.7,56313.599,4.5193,7.1485,1.01,31.3481,29.9613,3.8361,2.5219,2.4061,,,10152.1378,5180.7833,3275.3213,244260.4355,124649.6462,30.79,16.59
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251203,24.3,24.37,23.2,23.69,24.44,-0.75,-3.0687,22822.98,53884.565,4.4053,6.9682,1.11,30.866,29.5006,3.7771,2.4831,2.3691,,,10152.1378,5180.7833,3275.3213,240504.1445,122732.7564,31.77,17.11
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251202,23.5,25.49,23.4,24.44,24.11,0.33,1.3687,35530.7,86628.424,6.8582,10.848,2.34,31.8432,30.4345,3.8967,2.5618,2.4441,,,10152.1378,5180.7833,3275.3213,248118.2478,126618.3439,31.34,16.88
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251201,21.65,25.55,21.65,24.11,21.53,2.58,11.9833,44090.05,105795.683,8.5103,13.4613,5.81,31.4133,30.0236,3.844,2.5272,2.4111,,,10152.1378,5180.7833,3275.3213,244768.0424,124908.6854,27.98,15.08
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251128,21.31,21.61,21.1,21.53,21.4,0.13,0.6075,5429.07,11576.49,1.0479,1.6576,0.67,28.0517,26.8108,3.4327,2.2567,2.1531,,,10152.1378,5180.7833,3275.3213,218575.5268,111542.2644,27.82,14.98
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251127,21.73,21.9,21.38,21.4,21.87,-0.47,-2.1491,8467.31,18318.489,1.6344,2.5852,1.11,27.8824,26.6489,3.412,2.2431,2.1401,,,10152.1378,5180.7833,3275.3213,217255.7489,110868.7626,28.43,15.31
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251126,22.98,22.98,21.8,21.87,22.63,-0.76,-3.3584,9161.2,20387.149,1.7683,2.797,1.31,28.4947,27.2342,3.4869,2.2924,2.1871,,,10152.1378,5180.7833,3275.3213,222027.2537,113303.7308,29.41,15.85
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251125,22.37,22.95,21.87,22.63,22.19,0.44,1.9829,8616.03,19396.224,1.6631,2.6306,1.22,29.485,28.1806,3.6081,2.372,2.2631,,,10152.1378,5180.7833,3275.3213,229742.8784,117241.1261,28.84,15.54
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251124,21.79,22.29,21.6,22.19,21.77,0.42,1.9293,6262.3,13843.532,1.2088,1.912,0.86,28.9117,27.6326,3.5379,2.3259,2.2191,,,10152.1378,5180.7833,3275.3213,225275.9378,114961.5814,28.3,15.24
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251121,22.12,22.19,21.27,21.77,22.18,-0.41,-1.8485,8170.14,17839.795,1.577,2.4945,1.1,28.3644,27.1096,3.471,2.2819,2.1771,,,10152.1378,5180.7833,3275.3213,221012.0399,112785.6524,28.83,15.53
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251120,22.58,22.86,22.1,22.18,22.63,-0.45,-1.9885,5829.15,13024.455,1.1251,1.7797,0.76,28.8986,27.6202,3.5363,2.3249,2.2181,,,10152.1378,5180.7833,3275.3213,225174.4164,114909.7736,29.41,15.85
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251119,22.96,23.14,22.38,22.63,23.07,-0.44,-1.9072,6216.88,14076.919,1.2,1.8981,0.76,29.485,28.1806,3.6081,2.372,2.2631,,,10152.1378,5180.7833,3275.3213,229742.8784,117241.1261,29.99,16.15
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251118,23.56,23.64,22.97,23.07,23.67,-0.6,-2.5349,8861.36,20509.89,1.7104,2.7055,1.05,30.0582,28.7285,3.6782,2.4182,2.3071,,,10152.1378,5180.7833,3275.3213,234209.819,119520.6707,30.77,16.57
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251117,24.19,24.39,23.52,23.67,24.03,-0.36,-1.4981,7250.66,17285.338,1.3995,2.2137,0.75,30.84,29.4756,3.7739,2.4811,2.3671,,,10152.1378,5180.7833,3275.3213,240301.1017,122629.1407,31.23,16.83
920943,优机股份,机械基件,四川,20220624,920943.BJ,20251114,23.99,24.55,23.91,24.03,24.02,0.01,0.0416,8850.63,21463.427,1.7084,2.7022,0.82,31.309,29.9239,3.8313,2.5188,2.4031,,,10152.1378,5180.7833,3275.3213,243955.8713,124494.2227,31.22,16.82
