股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
920060,万源通,,,20241119,920060.BJ,20251205,32.27,32.3,31.6,32.14,32.15,-0.01,-0.0311,14056.78,44947.886,2.0052,2.0052,0.73,39.629,37.5794,4.6503,4.6864,4.2157,,,15204.4663,7010.1274,7010.1274,488671.5469,225305.4946,41.79,22.51,1.0161
920060,万源通,,,20241119,920060.BJ,20251204,32.15,32.35,31.6,32.15,32.0,0.15,0.4688,13431.19,42894.828,1.916,1.916,0.63,39.6413,37.591,4.6517,4.6878,4.2171,,,15204.4663,7010.1274,7010.1274,488823.5915,225375.5959,41.6,22.4,1.0161
920060,万源通,,,20241119,920060.BJ,20251203,33.06,33.45,31.93,32.0,33.06,-1.06,-3.2063,22027.19,71617.207,3.1422,3.1422,1.01,39.4563,37.4157,4.63,4.6659,4.1974,,,15204.4663,7010.1274,7010.1274,486542.9216,224324.0768,42.97,23.15,1.0161
920060,万源通,,,20241119,920060.BJ,20251202,33.5,33.62,33.03,33.06,33.67,-0.61,-1.8117,15762.34,52414.42,2.2485,2.2485,0.61,40.7633,38.6551,4.7834,4.8205,4.3364,,,15204.4663,7010.1274,7010.1274,502659.6559,231754.8118,43.77,23.57,1.0161
920060,万源通,,,20241119,920060.BJ,20251201,32.94,33.89,32.42,33.67,32.66,1.01,3.0925,28451.29,94900.728,4.0586,4.0586,1.22,41.5155,39.3683,4.8717,4.9094,4.4164,,,15204.4663,7010.1274,7010.1274,511934.3803,236030.9896,42.45,22.87,1.0161
920060,万源通,,,20241119,920060.BJ,20251128,32.87,32.95,32.35,32.66,32.79,-0.13,-0.3965,15967.13,52132.068,2.2777,2.2777,0.64,40.2701,38.1874,4.7255,4.7622,4.2839,,,15204.4663,7010.1274,7010.1274,496577.8694,228950.7609,42.62,22.96,1.0161
920060,万源通,,,20241119,920060.BJ,20251127,32.88,33.39,32.38,32.79,32.74,0.05,0.1527,25003.87,82629.888,3.5668,3.5668,1.03,40.4304,38.3394,4.7443,4.7811,4.301,,,15204.4663,7010.1274,7010.1274,498554.45,229862.0774,42.56,22.92,1.0161
920060,万源通,,,20241119,920060.BJ,20251126,32.87,33.27,32.2,32.74,32.63,0.11,0.3371,23510.97,76934.611,3.3539,3.3539,0.99,40.3688,38.2809,4.7371,4.7738,4.2944,,,15204.4663,7010.1274,7010.1274,497794.2267,229511.5711,42.41,22.85,1.0161
920060,万源通,,,20241119,920060.BJ,20251125,31.68,33.32,31.47,32.63,31.39,1.24,3.9503,36591.09,119180.91,5.2197,5.2197,1.82,40.2331,38.1523,4.7212,4.7578,4.28,,,15204.4663,7010.1274,7010.1274,496121.7354,228740.4571,40.8,21.98,1.0161
920060,万源通,,,20241119,920060.BJ,20251124,31.58,31.84,31.11,31.39,31.26,0.13,0.4159,15619.64,49131.637,2.2282,2.2282,0.76,38.7042,36.7024,4.5418,4.577,4.1174,,,15204.4663,7010.1274,7010.1274,477268.1972,220047.8991,40.63,21.89,1.0161
920060,万源通,,,20241119,920060.BJ,20251121,31.98,32.36,31.12,31.26,32.51,-1.25,-3.845,24768.29,78485.874,3.5332,3.5332,1.11,38.5439,36.5504,4.523,4.558,4.1003,,,15204.4663,7010.1274,7010.1274,475291.6165,219136.5825,42.26,22.76,1.0161
920060,万源通,,,20241119,920060.BJ,20251120,32.71,33.3,32.38,32.51,32.35,0.16,0.4946,20461.76,67095.898,2.9189,2.9189,0.84,40.0852,38.012,4.7038,4.7403,4.2643,,,15204.4663,7010.1274,7010.1274,494297.1994,227899.2418,42.05,22.65,1.0161
920060,万源通,,,20241119,920060.BJ,20251119,32.9,33.25,32.02,32.35,33.0,-0.65,-1.9697,21612.5,70578.075,3.083,3.083,0.9,39.8879,37.8249,4.6807,4.717,4.2433,,,15204.4663,7010.1274,7010.1274,491864.4848,226777.6214,42.9,23.1,1.0161
920060,万源通,,,20241119,920060.BJ,20251118,33.02,33.45,32.83,33.0,33.06,-0.06,-0.1815,17999.78,59536.415,2.5677,2.5677,0.75,40.6893,38.5849,4.7747,4.8118,4.3285,,,15204.4663,7010.1274,7010.1274,501747.3879,231334.2042,42.97,23.15,1.0161
920060,万源通,,,20241119,920060.BJ,20251117,33.01,33.19,32.61,33.06,32.89,0.17,0.5169,18199.48,59852.928,2.5962,2.5962,0.71,40.7633,38.6551,4.7834,4.8205,4.3364,,,15204.4663,7010.1274,7010.1274,502659.6559,231754.8118,42.75,23.03,1.0161
920060,万源通,,,20241119,920060.BJ,20251114,34.3,34.3,32.87,32.89,34.4,-1.51,-4.3895,33763.65,113256.04,4.8164,4.8164,1.34,40.5537,38.4563,4.7588,4.7957,4.3141,,,15204.4663,7010.1274,7010.1274,500074.8966,230563.0902,44.72,24.08,1.0161
920060,万源通,,,20241119,920060.BJ,20251113,34.33,34.88,34.08,34.4,34.07,0.33,0.9686,29878.66,103052.454,4.2622,4.2622,1.25,42.4156,40.2218,4.9773,5.0159,4.5122,,,15204.4663,7010.1274,7010.1274,523033.6407,241148.3826,44.29,23.85,1.0161
920060,万源通,,,20241119,920060.BJ,20251112,33.83,34.19,33.67,34.07,33.8,0.27,0.7988,20137.34,68431.959,2.8726,2.8726,0.81,42.0087,39.836,4.9295,4.9678,4.4689,,,15204.4663,7010.1274,7010.1274,518016.1668,238835.0405,43.94,23.66,1.0161
920060,万源通,,,20241119,920060.BJ,20251111,33.85,34.08,33.44,33.8,33.65,0.15,0.4458,17455.26,58896.093,2.49,2.49,0.62,41.6758,39.5203,4.8905,4.9284,4.4335,,,15204.4663,7010.1274,7010.1274,513910.9609,236942.3061,43.74,23.56,1.0161
920060,万源通,,,20241119,920060.BJ,20251110,34.43,34.43,33.45,33.65,34.29,-0.64,-1.8664,27473.11,92900.778,3.9191,3.9191,0.92,41.4908,39.3449,4.8688,4.9065,4.4138,,,15204.4663,7010.1274,7010.1274,511630.291,235890.787,44.57,24.01,1.0161
920060,万源通,,,20241119,920060.BJ,20251107,34.62,34.96,34.23,34.29,34.81,-0.52,-1.4938,31081.69,107180.363,4.4338,4.4338,0.88,42.2799,40.0932,4.9614,4.9998,4.4977,,,15204.4663,7010.1274,7010.1274,521361.1494,240377.2685,45.25,24.37,1.0161
