股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920163,方大新材,塑料,河北,20200727,920163.BJ,20251205,14.55,14.86,14.52,14.7,14.6,0.1,0.6849,4673.88,6870.487,0.7821,1.3523,0.77,42.2965,50.0441,3.9006,2.7081,2.3542,,,12871.516,5975.6985,3456.161,189211.2852,87842.768,18.98,10.22
920163,方大新材,塑料,河北,20200727,920163.BJ,20251204,15.02,15.07,14.6,14.6,15.12,-0.52,-3.4392,5593.76,8249.063,0.9361,1.6185,0.93,42.0088,49.7037,3.874,2.6897,2.3382,,,12871.516,5975.6985,3456.161,187924.1336,87245.1981,19.65,10.59
920163,方大新材,塑料,河北,20200727,920163.BJ,20251203,15.0,15.12,14.85,15.12,15.12,0.0,0.0,5713.29,8550.255,0.9561,1.6531,0.87,43.505,51.4739,4.012,2.7855,2.4215,,,12871.516,5975.6985,3456.161,194617.3219,90352.5613,19.65,10.59
920163,方大新材,塑料,河北,20200727,920163.BJ,20251202,15.1,15.12,14.65,15.12,15.0,0.12,0.8,7050.15,10480.834,1.1798,2.0399,1.04,43.505,51.4739,4.012,2.7855,2.4215,,,12871.516,5975.6985,3456.161,194617.3219,90352.5613,19.5,10.5
920163,方大新材,塑料,河北,20200727,920163.BJ,20251201,14.65,15.03,14.55,15.0,14.59,0.41,2.8101,6134.46,9106.503,1.0266,1.7749,0.9,43.1597,51.0654,3.9802,2.7634,2.4023,,,12871.516,5975.6985,3456.161,193072.74,89635.4775,18.96,10.22
920163,方大新材,塑料,河北,20200727,920163.BJ,20251128,14.81,14.81,14.36,14.59,14.71,-0.12,-0.8158,6020.44,8729.273,1.0093,1.7473,0.81,41.98,49.6696,3.8714,2.6878,2.3366,,,12871.516,5965.1985,3445.661,187795.4184,87032.2461,19.12,10.3
920163,方大新材,塑料,河北,20200727,920163.BJ,20251127,14.78,14.91,14.69,14.71,14.78,-0.07,-0.4736,5172.96,7646.629,0.8672,1.5013,0.62,42.3253,50.0782,3.9032,2.7099,2.3558,,,12871.516,5965.1985,3445.661,189340.0004,87748.0699,19.21,10.35
920163,方大新材,塑料,河北,20200727,920163.BJ,20251126,15.03,15.25,14.62,14.78,15.06,-0.28,-1.8592,8519.0,12717.454,1.4281,2.4724,0.97,42.5267,50.3165,3.9218,2.7228,2.367,,,12871.516,5965.1985,3445.661,190241.0065,88165.6338,19.57,10.55
920163,方大新材,塑料,河北,20200727,920163.BJ,20251125,15.22,15.42,15.05,15.06,15.18,-0.12,-0.7905,8019.18,12199.52,1.3443,2.3273,0.79,43.3324,51.2697,3.9961,2.7744,2.4119,,,12871.516,5965.1985,3445.661,193845.031,89835.8894,19.73,10.63
920163,方大新材,塑料,河北,20200727,920163.BJ,20251124,15.15,15.29,14.99,15.18,15.2,-0.02,-0.1316,6390.92,9700.413,1.0714,1.8548,0.57,43.6776,51.6782,4.0279,2.7965,2.4311,,,12871.516,5965.1985,3445.661,195389.6129,90551.7132,19.76,10.64
