股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251205,20.05,20.33,19.57,20.08,20.14,-0.06,-0.2979,75441.58,151076.479,1.5816,2.1112,0.88,,,5.7152,11.8671,10.0486,0.0,,47714.8936,47700.5527,35734.5587,958115.0635,957827.0982,24.17,16.11
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251204,20.1,20.4,19.83,20.14,19.97,0.17,0.8513,85247.94,171642.463,1.7871,2.3856,0.99,,,5.7322,11.9025,10.0786,0.0,,47714.8936,47700.5527,35734.5587,960977.9571,960689.1314,23.96,15.98
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251203,20.15,20.35,19.71,19.97,20.23,-0.26,-1.2852,89354.13,178492.219,1.8732,2.5005,0.94,,,5.6839,11.8021,9.9935,0.0,,47714.8936,47700.5527,35734.5587,952866.4252,952580.0374,24.28,16.18
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251202,20.93,20.96,20.08,20.23,20.99,-0.76,-3.6208,105234.68,214951.588,2.2062,2.9449,0.88,,,5.7579,11.9557,10.1237,0.0,,47714.8936,47700.5527,35734.5587,965272.2975,964982.1811,25.19,16.79
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251201,21.15,21.18,20.7,20.99,21.14,-0.15,-0.7096,73999.74,155046.763,1.5513,2.0708,0.51,,,5.9742,12.4049,10.504,0.0,,47714.8936,47700.5527,35734.5587,1001535.6167,1001234.6012,25.37,16.91
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251128,20.79,21.34,20.72,21.14,21.06,0.08,0.3799,76552.18,160796.273,1.6048,2.1422,0.48,,,6.0169,12.4935,10.579,0.0,,47714.8936,47700.5527,35734.5587,1008692.8507,1008389.6841,25.27,16.85
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251127,21.0,21.38,20.9,21.06,21.23,-0.17,-0.8008,83991.11,177417.805,1.7608,2.3504,0.46,,,5.9941,12.4462,10.539,0.0,,47714.8936,47700.5527,35734.5587,1004875.6592,1004573.6399,25.48,16.98
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251126,22.19,22.19,21.0,21.23,21.78,-0.55,-2.5253,134895.9,288749.946,2.828,3.7749,0.67,,,6.0425,12.5467,10.6241,0.0,,47714.8936,47700.5527,35734.5587,1012987.1911,1012682.7338,26.14,17.42
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251125,22.98,23.4,21.51,21.78,22.31,-0.53,-2.3756,228813.65,506879.87,4.7969,6.4031,1.27,,,6.199,12.8718,10.8993,0.0,,47714.8936,47700.5527,35734.5587,1039230.3826,1038918.0378,26.77,17.85
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251124,21.23,22.55,20.55,22.31,21.11,1.2,5.6845,206788.8,453190.779,4.3351,5.7868,1.3,,,6.3499,13.185,11.1645,0.0,,47714.8936,47700.5527,35734.5587,1064519.2762,1064199.3307,25.33,16.89
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251121,21.13,21.91,20.7,21.11,21.62,-0.51,-2.3589,139449.97,295839.212,2.9234,3.9024,0.88,,,6.0083,12.4758,10.564,0.0,,47714.8936,47700.5527,35734.5587,1007261.4039,1006958.6675,25.94,17.3
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251120,21.54,22.57,21.35,21.62,21.69,-0.07,-0.3227,198644.79,437385.169,4.1644,5.5589,1.41,,,6.1535,12.7772,10.8193,0.0,,47714.8936,47700.5527,35734.5587,1031595.9996,1031285.9494,26.03,17.35
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251119,20.5,21.7,20.1,21.69,20.7,0.99,4.7826,235186.24,490880.276,4.9305,6.5815,1.88,,,6.1734,12.8186,10.8543,0.0,,47714.8936,47700.5527,35734.5587,1034936.0422,1034624.9881,24.84,16.56
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251118,20.88,20.88,20.37,20.7,21.05,-0.35,-1.6627,117339.37,241486.431,2.4599,3.2836,0.79,,,5.8916,12.2335,10.3589,0.0,,47714.8936,47700.5527,35734.5587,987698.2975,987401.4409,25.26,16.84
300486,东杰智能,专用机械,山西,20150630,300486.SZ,20251117,21.3,21.48,20.81,21.05,21.32,-0.27,-1.2664,104695.34,221325.327,2.1948,2.9298,0.56,,,5.9912,12.4403,10.534,0.0,,47714.8936,47700.5527,35734.5587,1004398.5103,1004096.6343,25.58,17.06
