股票代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(万元),当日总市值(十万元),当日流通市值(十万元),当日总股本(万股),当日流通股本(万股),当日自由流通股本(万股),换手率(%),换手率(自由流通股),市盈率,市盈率(TTM),市净率
000300.SH,20251205,4547.9056,4593.8279,4535.0195,4584.5368,4546.5664,37.9704,0.84%,196799968.0,41214680.65,664680584.48,509550961.9,432779417.25,327708804.29,110329585.08,0.6,1.78,14.62,14.02,1.46
000300.SH,20251204,4533.6004,4557.4228,4514.1878,4546.5664,4531.0486,15.5178,0.34%,147198110.0,34876739.92,661713377.81,506944282.71,432779480.67,327708867.71,110329648.5,0.45,1.33,14.56,13.96,1.45
000300.SH,20251203,4554.5894,4569.821,4523.5017,4531.0486,4554.3347,-23.2861,-0.51%,169762790.0,37448616.89,660723560.09,506078400.84,432778589.88,327708791.56,110327630.38,0.52,1.54,14.53,13.94,1.42
000300.SH,20251202,4571.9098,4575.4945,4539.4312,4554.3347,4576.4856,-22.1509,-0.48%,148493132.0,36436642.65,664633350.45,508603875.34,432775087.95,327708746.72,110327585.53,0.45,1.35,14.62,14.02,1.46
000300.SH,20251201,4539.1877,4576.9654,4531.2917,4576.4856,4526.6616,49.824,1.10%,200382317.0,46386158.73,666282304.33,510106604.09,432675292.69,327709113.68,110327952.49,0.61,1.82,14.66,14.05,1.46
000300.SH,20251128,4511.4972,4531.7219,4492.4256,4526.6616,4515.4027,11.2589,0.25%,142902096.0,34183231.8,660992976.77,505375619.11,432672477.38,327508649.26,110251499.1,0.44,1.3,14.54,13.94,1.45
000300.SH,20251127,4520.014,4559.2183,4509.8635,4515.4027,4517.6255,-2.2228,-0.05%,150311772.0,41778984.36,661260588.8,505104968.76,432670041.14,327505816.29,110272173.71,0.46,1.36,14.55,13.95,1.45
000300.SH,20251126,4490.2021,4538.1361,4485.6984,4517.6255,4490.4047,27.2208,0.61%,156200368.0,42736137.77,660024394.24,504019189.17,432625263.9,327505781.29,110278293.53,0.48,1.42,14.52,13.92,1.45
000300.SH,20251125,4475.8359,4510.7729,4467.3529,4490.4047,4448.0478,42.3569,0.95%,169571929.0,41152379.7,659930992.14,503201688.09,432616209.2,327505641.19,110277893.92,0.52,1.54,14.52,13.92,1.45
000300.SH,20251124,4473.1563,4478.8081,4421.8123,4448.0478,4453.6076,-5.5598,-0.12%,185833729.0,42580746.95,654670265.28,499140286.85,432616209.2,327505641.19,110244908.63,0.57,1.69,14.4,13.81,1.44
000300.SH,20251121,4513.3858,4527.0436,4453.1819,4453.6076,4564.9483,-111.3407,-2.44%,222851013.0,48129581.45,657699987.79,501192529.79,432630613.91,327434228.16,110267508.92,0.68,2.02,14.47,13.87,1.44
000300.SH,20251120,4619.5401,4620.6529,4560.1814,4564.9483,4588.2922,-23.3439,-0.51%,194562593.0,41506481.77,670372742.54,511923492.77,432614293.68,327417850.79,110250147.47,0.59,1.76,14.75,14.14,1.47
000300.SH,20251119,4568.0365,4607.8627,4568.0365,4588.2922,4568.1928,20.0994,0.44%,172924974.0,38523048.2,671395734.2,513780311.48,432614263.63,327417820.73,110249623.76,0.53,1.57,14.77,14.16,1.47
000300.SH,20251118,4584.7896,4606.6167,4552.8038,4568.1928,4598.0525,-29.8597,-0.65%,177713185.0,42015012.65,666449080.98,510354508.97,432614240.45,327417797.56,110248990.24,0.54,1.61,14.66,14.06,1.46
000300.SH,20251117,4616.8058,4624.8976,4580.2613,4598.0525,4628.1398,-30.0873,-0.65%,188955466.0,43894009.75,670207760.66,513493539.21,432609713.42,327413327.67,110244136.35,0.58,1.71,14.74,14.14,1.47
000300.SH,20251114,4663.3175,4684.2578,4628.0242,4628.1398,4702.0738,-73.934,-1.57%,192092676.0,44472043.36,675046802.62,516984319.46,432609917.94,327413349.95,110243532.48,0.59,1.74,14.85,14.24,1.48
000300.SH,20251113,4643.7862,4703.4897,4643.7862,4702.0738,4645.9079,56.1659,1.21%,207367474.0,51006067.82,683046052.53,524026120.78,432610009.14,327413335.32,110243517.85,0.63,1.88,15.02,14.41,1.5
000300.SH,20251112,4643.5592,4669.6073,4620.9897,4645.9079,4652.1655,-6.2576,-0.13%,209460592.0,49230886.64,678517331.73,519800853.72,432610009.24,327410121.19,110234483.19,0.64,1.9,14.93,14.31,1.49
000300.SH,20251111,4706.3374,4707.1275,4648.4896,4652.1655,4695.0507,-42.8852,-0.91%,186638858.0,47762907.64,676640993.12,518849724.89,432609954.19,327410066.14,110233388.74,0.57,1.69,14.88,14.27,1.49
000300.SH,20251110,4688.124,4695.1794,4654.2103,4695.0507,4678.7944,16.2563,0.35%,236026764.0,59397712.76,680994443.03,522691667.85,432630282.95,327417172.87,110240500.59,0.72,2.14,14.98,14.36,1.49
000300.SH,20251107,4673.7616,4701.3743,4666.0405,4678.7944,4693.4032,-14.6088,-0.31%,212497377.0,50757384.95,677233015.68,520173206.5,432630064.97,327417135.81,110240313.52,0.65,1.93,14.9,14.28,1.49
000300.SH,20251106,4642.0112,4698.0935,4642.0112,4693.4032,4627.257,66.1462,1.43%,224241008.0,55364178.09,679353016.27,521860986.58,432629469.59,327411665.15,110234842.86,0.68,2.03,14.94,14.33,1.49
000300.SH,20251105,4562.1117,4642.6101,4558.7647,4627.257,4618.699,8.558,0.19%,203045871.0,46836116.14,672123948.57,515895423.77,432618571.08,327409923.15,110229102.79,0.62,1.84,14.78,14.18,1.48
000300.SH,20251104,4649.3481,4665.323,4595.066,4618.699,4653.4028,-34.7038,-0.75%,233224032.0,50517770.1,671862709.68,515196115.27,432617605.87,327409161.32,110173866.32,0.71,2.12,14.78,14.17,1.47
000300.SH,20251103,4636.7323,4653.4028,4595.7339,4653.4028,4640.6676,12.7352,0.27%,239869809.0,55760294.11,673394877.78,517296565.84,432617593.3,327409128.85,110171028.3,0.73,2.18,14.81,14.2,1.48
000300.SH,20251031,4702.4946,4706.1395,4640.6676,4640.6676,4709.911,-69.2434,-1.47%,281464740.0,68071225.15,669165760.48,514648783.8,432616478.19,327409056.23,110155303.31,0.86,2.56,14.72,14.11,1.47
000300.SH,20251030,4735.9807,4761.8339,4706.452,4709.911,4747.8378,-37.9268,-0.80%,273289118.0,71995628.54,678267522.89,522165556.5,432619275.79,327411521.95,110479175.77,0.83,2.47,14.92,14.49,1.51
000300.SH,20251029,4701.0362,4747.8378,4697.268,4747.8378,4691.973,55.8648,1.19%,246211324.0,64589868.88,682318985.92,525631497.5,432619275.79,327411467.74,110538353.76,0.75,2.23,15.01,14.62,1.53
000300.SH,20251028,4697.7277,4734.3218,4679.2288,4691.973,4716.0186,-24.0456,-0.51%,220906645.0,57156325.71,677668101.32,521137802.39,432556071.04,327411050.97,110556176.15,0.67,2.0,14.91,14.62,1.52
000300.SH,20251027,4699.3819,4720.4288,4687.6876,4716.0186,4660.6835,55.3351,1.19%,262200674.0,67267037.25,679921404.76,522730702.93,432555960.87,327410938.58,110744481.78,0.8,2.37,14.96,14.69,1.53
000300.SH,20251024,4622.7873,4660.6835,4622.7873,4660.6835,4606.3447,54.3388,1.18%,208814483.0,55198664.86,672178578.55,516199952.02,432490832.44,327345810.25,110713211.95,0.64,1.89,14.79,14.56,1.51
000300.SH,20251023,4578.7018,4611.3409,4541.6944,4606.3447,4592.57,13.7747,0.30%,200463917.0,42080020.88,667145641.84,511836891.62,432416508.08,327345107.0,110710707.14,0.61,1.81,14.68,14.46,1.5
000300.SH,20251022,4576.0277,4603.4884,4567.2361,4592.57,4607.8715,-15.3015,-0.33%,185333960.0,44093530.27,664332306.87,510011819.47,432413896.71,327342495.62,110708095.76,0.57,1.67,14.61,14.4,1.5
000300.SH,20251021,4556.1224,4615.463,4547.9283,4607.8715,4538.2201,69.6514,1.53%,215711175.0,55139025.32,663720636.81,510065645.54,432413952.2,327342551.12,110708038.47,0.66,1.95,14.6,14.37,1.5
000300.SH,20251020,4558.2421,4570.4376,4520.5024,4538.2201,4514.2345,23.9856,0.53%,218420405.0,50579883.37,655697195.13,502884430.03,432413616.54,327342548.96,110708840.2,0.67,1.97,14.42,14.22,1.48
000300.SH,20251017,4610.6967,4618.5621,4509.3289,4514.2345,4618.4218,-104.1873,-2.26%,256905617.0,55908596.52,651833897.87,499809277.23,432382009.17,327310941.58,110577264.7,0.78,2.32,14.34,14.15,1.47
000300.SH,20251016,4588.9206,4645.0959,4586.2801,4618.4218,4606.2879,12.1339,0.26%,248235518.0,56056719.17,663269903.26,509273950.41,432263812.59,327255398.66,110521721.79,0.76,2.25,14.59,14.4,1.5
000300.SH,20251015,4544.2431,4608.8239,4526.834,4606.2879,4539.0644,67.2235,1.48%,284771855.0,60732634.53,658727741.85,506222152.13,432263809.92,327255134.85,110520550.74,0.87,2.58,14.49,14.31,1.49
000300.SH,20251014,4634.0543,4641.4492,4520.9258,4539.0644,4593.9785,-54.9141,-1.20%,372954030.0,80895900.32,651177437.9,499650525.74,432263800.91,327231147.99,110499881.06,1.14,3.38,14.32,14.14,1.47
000300.SH,20251013,4490.8661,4601.8072,4490.8661,4593.9785,4616.8341,-22.8556,-0.49%,315010354.0,71400163.44,653249353.06,502183707.34,432216383.15,327183634.06,110497382.75,0.96,2.85,14.37,14.19,1.47
000300.SH,20251010,4679.4983,4692.5858,4600.9646,4616.8341,4709.482,-92.6479,-1.97%,319020899.0,79274304.73,655815067.54,504671651.61,432214556.73,327183625.58,110499727.67,0.98,2.89,14.43,14.25,1.48
000300.SH,20251009,4662.1133,4726.3449,4651.9895,4709.482,4640.6935,68.7885,1.48%,347678696.0,86220800.59,663643163.57,511721633.42,432097978.54,327067096.6,110386320.09,1.06,3.15,14.6,14.42,1.5
000300.SH,20250930,4629.8987,4647.5031,4616.2243,4640.6935,4620.0528,20.6407,0.45%,247980359.0,66462410.19,654772603.4,504327956.29,432095942.44,327066972.89,110384146.63,0.76,2.25,14.4,14.22,1.48
000300.SH,20250929,4555.0342,4647.5691,4541.4252,4620.0528,4550.0487,70.0041,1.54%,274358877.0,69339523.12,653050206.2,502807117.85,432086649.34,327061579.98,110378753.72,0.84,2.49,14.36,14.19,1.47
000300.SH,20250926,4576.9142,4597.8472,4550.0487,4550.0487,4593.4875,-43.4388,-0.95%,208482114.0,59872390.32,646452942.43,496963730.08,432083517.8,327059665.25,110272012.09,0.64,1.89,14.22,14.04,1.46
000300.SH,20250925,4563.9827,4613.9486,4558.8424,4593.4875,4566.0708,27.4167,0.60%,229823333.0,66986698.66,650664372.76,500700355.45,432083512.69,327059660.14,110270961.3,0.7,2.08,14.31,14.13,1.47
000300.SH,20250924,4495.2659,4567.4948,4494.1133,4566.0708,4519.7781,46.2927,1.02%,220482608.0,62916149.55,648955809.41,499049424.15,432076704.3,327059651.76,110270952.91,0.67,2.0,14.27,14.1,1.46
000300.SH,20250923,4536.7569,4560.7319,4459.7281,4519.7781,4522.608,-2.8299,-0.06%,252827062.0,68051363.07,645135775.54,495931526.59,432066384.2,327049282.7,110239897.89,0.77,2.29,14.19,14.01,1.46
000300.SH,20250922,4512.0251,4523.8695,4487.1299,4522.608,4501.9195,20.6885,0.46%,196459956.0,56314916.43,643255476.86,495073504.3,432045698.24,327015810.38,110239869.89,0.6,1.78,14.15,13.97,1.45
000300.SH,20250919,4499.0906,4533.0919,4491.8437,4501.9195,4498.109,3.8105,0.08%,225044000.0,60388705.98,642725983.19,493634666.59,432044918.69,327015030.83,110252077.06,0.69,2.04,14.14,13.96,1.45
000300.SH,20250918,4546.0319,4573.8331,4454.9886,4498.109,4551.023,-52.914,-1.16%,309859826.0,83998712.74,642754195.84,494001032.32,432044907.54,327015019.69,110182148.39,0.95,2.81,14.14,13.96,1.45
000300.SH,20250917,4517.2855,4556.0296,4503.7959,4551.023,4523.3367,27.6863,0.61%,235716472.0,60845420.05,651848426.09,500474152.82,432045012.96,327014996.55,110181839.74,0.72,2.14,14.34,14.16,1.47
000300.SH,20250916,4539.9217,4552.419,4494.7875,4523.3367,4533.0557,-9.719,-0.21%,249269206.0,61372833.48,648654277.63,498339851.88,432044733.0,327014698.55,110181119.27,0.76,2.26,14.27,14.09,1.46
000300.SH,20250915,4534.8866,4566.9053,4522.4958,4533.0557,4521.998,11.0577,0.24%,231885678.0,61331465.24,650631887.26,498658603.75,432028896.38,326683122.97,109864479.11,0.71,2.11,14.31,14.13,1.47
000300.SH,20250912,4544.5905,4564.6665,4517.7897,4521.998,4548.0345,-26.0365,-0.57%,266442003.0,68957607.57,650546868.24,498433559.83,432028786.49,326683095.8,109859766.88,0.82,2.43,14.31,14.13,1.47
000300.SH,20250911,4438.839,4548.0345,4427.9242,4548.0345,4445.3649,102.6696,2.31%,253264051.0,69315667.14,652815831.98,500883622.23,431723410.22,326683019.99,109944366.96,0.78,2.3,14.36,14.18,1.47
000300.SH,20250910,4438.2998,4466.6325,4414.5937,4445.3649,4436.2584,9.1065,0.21%,203597646.0,53553934.95,641902471.45,491398094.36,431723398.61,326682959.43,109943325.58,0.62,1.85,14.12,13.94,1.45
000300.SH,20250909,4448.739,4472.093,4412.6914,4436.2584,4467.5733,-31.3149,-0.70%,221375460.0,56286110.4,640025310.96,490275582.84,431647270.65,326682652.51,109943018.66,0.68,2.01,14.08,13.9,1.45
000300.SH,20250908,4467.1693,4482.763,4438.0698,4467.5733,4460.3249,7.2484,0.16%,267638382.0,68363087.98,643877887.87,492957975.26,431654036.73,326689118.6,109939524.58,0.82,2.43,14.16,13.99,1.45
000300.SH,20250905,4365.6083,4466.5603,4350.2974,4460.3249,4365.2085,95.1164,2.18%,249625657.0,66416697.09,643380241.46,492416247.9,431652929.58,326630369.46,109938570.32,0.76,2.27,14.15,13.98,1.45
000300.SH,20250904,4461.2503,4465.4967,4327.5068,4365.2085,4459.8296,-94.6211,-2.12%,307934609.0,77312459.7,637356188.4,486659301.69,433289715.87,328369474.08,110987625.92,0.94,2.77,14.03,13.85,1.44
000300.SH,20250903,4501.3388,4510.7303,4427.5176,4459.8296,4490.4528,-30.6232,-0.68%,254320217.0,65569711.67,644623844.45,493111345.83,433289419.45,328369177.66,110987329.5,0.77,2.29,14.19,14.01,1.45
000300.SH,20250902,4521.9828,4548.8937,4454.4169,4490.4528,4523.7111,-33.2583,-0.74%,303932566.0,77799929.8,650621111.3,498466050.39,433294741.87,329696289.49,112318066.5,0.92,2.71,14.32,14.14,1.47
000300.SH,20250901,4516.8787,4528.1342,4487.5304,4523.7111,4496.7591,26.952,0.60%,320366708.0,77037828.81,650415560.07,499578104.82,433265621.78,329667233.58,110966826.49,0.97,2.89,14.32,14.14,1.47
000300.SH,20250829,4455.8034,4516.8395,4452.3632,4496.7591,4463.782,32.9771,0.74%,351938947.0,83119406.62,649364073.08,497913008.38,433266014.54,329667639.46,110917239.0,1.07,3.17,14.3,14.15,1.48
000300.SH,20250828,4378.0351,4464.8028,4364.171,4463.782,4386.1266,77.6554,1.77%,296834536.0,73942360.22,645054152.73,494125833.66,433274003.58,329556251.75,110978603.39,0.9,2.67,14.2,14.09,1.47
000300.SH,20250827,4458.8399,4494.9126,4386.1266,4386.1266,4452.5905,-66.4639,-1.49%,333133898.0,78509848.3,637194934.08,487680510.11,433253699.69,329534524.58,110997937.55,1.01,3.0,14.03,13.86,1.46
000300.SH,20250826,4453.3526,4476.803,4435.5275,4452.5905,4469.2217,-16.6312,-0.37%,270621395.0,62795045.02,647950310.43,495913840.07,433258395.66,329539230.2,111009659.41,0.82,2.44,14.27,14.11,1.49
000300.SH,20250825,4416.2924,4472.6525,4404.7761,4469.2217,4377.9977,91.224,2.08%,358090006.0,82368196.45,650498924.32,497935173.88,433187846.17,329541616.53,111013142.85,1.09,3.23,14.32,14.18,1.49
000300.SH,20250822,4287.3633,4378.3881,4287.3633,4377.9977,4288.0707,89.927,2.10%,290434897.0,67593507.54,640685365.7,489287996.9,433186725.03,329541757.81,111008710.86,0.88,2.62,14.11,13.97,1.47
000300.SH,20250821,4284.3712,4308.4472,4273.6523,4288.0707,4271.3958,16.6749,0.39%,259030014.0,55852126.9,630636789.47,480855891.09,433084451.73,329518680.76,111006450.02,0.79,2.33,13.88,13.73,1.45
000300.SH,20250820,4208.4005,4272.1463,4190.5559,4271.3958,4223.3741,48.0217,1.14%,246481773.0,53881530.61,627488710.87,478657689.0,433084451.73,329518680.76,111007126.97,0.75,2.22,13.81,13.67,1.44
000300.SH,20250819,4241.7651,4264.2303,4215.2075,4223.3741,4239.4125,-16.0384,-0.38%,250818771.0,55353620.33,621251929.28,473560282.85,433084451.73,329518680.76,111007126.97,0.76,2.26,13.68,13.53,1.43
000300.SH,20250818,4218.2471,4272.9602,4203.4191,4239.4125,4202.3533,37.0592,0.88%,301479102.0,63536586.72,622297816.89,473882552.49,433084451.73,329514462.41,111002346.62,0.91,2.72,13.7,13.54,1.43
000300.SH,20250815,4162.4205,4214.7291,4157.495,4202.3533,4173.3131,29.0402,0.70%,261327566.0,51868687.35,618363919.8,470401408.93,433084205.51,329489155.62,111002716.39,0.79,2.35,13.61,13.46,1.42
000300.SH,20250814,4179.965,4220.3109,4165.9376,4173.3131,4176.5776,-3.2645,-0.08%,221103595.0,48507564.26,616695754.6,468485561.54,433084752.9,329489624.72,111002189.39,0.67,1.99,13.58,13.42,1.42
000300.SH,20250813,4150.5037,4186.748,4147.1991,4176.5776,4143.8252,32.7524,0.79%,213934999.0,46277674.55,616692148.28,468379657.68,433084741.96,329442255.03,111002178.45,0.65,1.93,13.58,13.42,1.42
000300.SH,20250812,4123.5762,4153.2948,4121.2243,4143.8252,4122.5106,21.3146,0.52%,177287823.0,38308842.33,614750420.62,466157582.85,433084843.34,329442236.53,111002159.95,0.54,1.6,13.53,13.39,1.41
000300.SH,20250811,4110.2939,4134.2462,4103.605,4122.5106,4104.9669,17.5437,0.43%,190443716.0,36068582.62,610762674.84,460992769.39,433084839.42,329298418.31,111796236.32,0.58,1.7,13.45,13.3,1.4
000300.SH,20250808,4109.2734,4122.2104,4097.4157,4104.9669,4114.666,-9.6991,-0.24%,173171201.0,30850768.76,610809732.18,460382532.26,433086839.9,329300739.17,111798048.9,0.53,1.55,13.45,13.31,1.39
000300.SH,20250807,4120.2822,4129.7382,4094.8214,4114.666,4113.4852,1.1808,0.03%,198641902.0,35810836.7,611715131.48,460696465.19,433079417.62,329199317.13,111798042.82,0.6,1.78,13.47,13.33,1.41
000300.SH,20250806,4100.4283,4116.7085,4098.3544,4113.4852,4103.45,10.0352,0.24%,176676155.0,30767462.61,610610606.45,459796143.3,433080717.89,329194433.49,111804578.68,0.54,1.58,13.44,13.32,1.4
000300.SH,20250805,4080.3877,4106.2969,4075.5836,4103.45,4070.7023,32.7477,0.80%,178851999.0,30693425.58,609481586.84,458597289.16,433076629.79,329194393.37,111811828.15,0.54,1.6,13.42,13.29,1.4
000300.SH,20250804,4037.9378,4070.7023,4037.9378,4070.7023,4054.9286,15.7737,0.39%,162275902.0,29597682.66,603653889.07,454110319.44,433076619.53,329194383.11,111823666.92,0.49,1.45,13.29,13.17,1.39
000300.SH,20250801,4069.9254,4085.3543,4040.462,4054.9286,4075.5912,-20.6626,-0.51%,196221826.0,35968516.42,601223032.26,452413902.05,433076592.34,329193525.48,111828109.29,0.6,1.75,13.24,13.12,1.38
000300.SH,20250731,4141.5612,4141.8243,4063.6662,4075.5912,4151.2379,-75.6467,-1.82%,267087406.0,49214257.17,604483527.29,454984373.36,433076584.1,329193517.23,111828151.04,0.81,2.39,13.31,13.19,1.39
000300.SH,20250730,4148.9405,4185.2064,4127.4301,4151.2379,4152.0247,-0.7868,-0.02%,249853048.0,44516846.77,612738301.87,460738194.3,433076562.46,329158538.57,111828123.98,0.76,2.23,13.49,13.39,1.41
000300.SH,20250729,4132.6833,4153.3307,4117.5772,4152.0247,4135.8242,16.2005,0.39%,230807880.0,42876431.1,610935412.55,459348010.46,433076540.58,329157791.44,111832108.22,0.7,2.06,13.45,13.35,1.41
000300.SH,20250728,4128.1993,4146.12,4112.9677,4135.8242,4127.1634,8.6608,0.21%,222759815.0,40679287.4,618419751.08,457867346.16,432714267.13,328897241.94,111668293.29,0.68,1.99,13.61,13.52,1.42
000300.SH,20250725,4145.3195,4150.4994,4117.8005,4127.1634,4149.0368,-21.8734,-0.53%,273594963.0,43044551.35,617992783.67,457314521.64,432714306.74,328896739.28,111673021.1,0.83,2.45,13.61,13.51,1.42
000300.SH,20250724,4116.8312,4152.4265,4111.8849,4149.0368,4119.7685,29.2683,0.71%,319632392.0,48700004.39,621610133.69,459587748.75,432714276.49,328737496.97,111673028.78,0.97,2.86,13.69,13.59,1.43
000300.SH,20250723,4129.1476,4155.6783,4113.9085,4119.7685,4118.9582,0.8103,0.02%,300506154.0,47033089.94,619491026.75,457657657.76,432726900.34,328737464.89,111672996.7,0.91,2.69,13.64,13.54,1.42
000300.SH,20250722,4087.3354,4119.2021,4068.3383,4118.9582,4085.6072,33.351,0.82%,257596985.0,45087401.45,618845383.26,457320740.04,432720654.19,328737434.44,111672966.25,0.78,2.31,13.62,13.53,1.42
000300.SH,20250721,4069.7685,4086.1171,4063.4427,4085.6072,4058.5486,27.0586,0.67%,223268476.0,37793856.49,615196710.71,454133232.88,432734242.62,328750355.67,111686965.44,0.68,2.0,13.54,13.45,1.41
000300.SH,20250718,4039.8712,4064.6378,4039.3181,4058.5486,4034.491,24.0576,0.60%,186211063.0,35424444.46,612288815.68,451615293.36,432715326.14,328732430.12,111668605.92,0.57,1.67,13.48,13.39,1.41
000300.SH,20250717,4005.067,4034.5935,4005.067,4034.491,4007.2019,27.2891,0.68%,161249041.0,32551686.57,608964418.09,448835480.44,432715291.29,328729264.59,111665485.74,0.49,1.44,13.41,13.32,1.4
000300.SH,20250716,4019.3925,4027.8567,3993.9209,4007.2019,4019.0644,-11.8625,-0.30%,151027308.0,30065679.57,607565133.01,447365637.14,432715267.06,328728998.09,111665219.24,0.46,1.35,13.38,13.29,1.39
000300.SH,20250715,4023.9896,4042.6574,3994.2628,4019.0644,4017.6678,1.3966,0.03%,191042931.0,35352457.44,608943012.5,448697569.5,432725694.46,328739217.25,111684219.72,0.58,1.71,13.41,13.32,1.39
000300.SH,20250714,4021.2135,4034.9198,4017.6678,4017.6678,4014.807,2.8608,0.07%,207917175.0,32141594.52,609938588.02,449178093.48,432725031.76,328738554.55,111683557.03,0.63,1.86,13.43,13.33,1.4
000300.SH,20250711,4011.4652,4065.9419,4010.1052,4014.807,4010.0243,4.7827,0.12%,262052773.0,44378079.49,609146762.54,448355398.08,432737771.14,328738011.22,111683163.87,0.8,2.35,13.41,13.31,1.39
000300.SH,20250710,3993.4196,4032.9829,3992.5242,4010.0243,3991.4006,18.6237,0.47%,209778904.0,34783670.36,610508399.52,448971878.75,432737548.16,328738235.06,111682813.27,0.64,1.88,13.44,13.34,1.39
000300.SH,20250709,3997.5044,4016.7434,3987.4267,3991.4006,3998.4527,-7.0521,-0.18%,173293796.0,30539879.66,607217946.86,446436023.95,432612311.99,328738651.35,111682986.31,0.53,1.55,13.37,13.27,1.38
000300.SH,20250708,3965.426,4002.269,3965.426,3998.4527,3965.1746,33.2781,0.84%,156402895.0,29208983.42,607041316.71,446688271.39,432604218.72,328738558.07,111717530.04,0.48,1.4,13.36,13.26,1.38
000300.SH,20250707,3977.2881,3979.7481,3956.5663,3965.1746,3982.2034,-17.0288,-0.43%,131135273.0,22510699.29,603548610.81,443523112.66,432605267.27,328740425.77,111721688.4,0.4,1.17,13.29,13.19,1.38
000300.SH,20250704,3967.4637,4013.8478,3958.3762,3982.2034,3968.0676,14.1358,0.36%,157197133.0,29051299.22,605537291.88,445065353.35,432600604.49,328739289.75,111720552.38,0.48,1.41,13.33,13.23,1.38
000300.SH,20250703,3949.3998,3971.616,3945.138,3968.0676,3943.6849,24.3827,0.62%,141004006.0,26960956.95,602254718.34,442631193.91,432600465.94,328736834.92,111717494.69,0.43,1.26,13.26,13.16,1.37
000300.SH,20250702,3943.3232,3952.1378,3929.6956,3943.6849,3942.762,0.9229,0.02%,147063062.0,24663784.75,600613575.92,440888164.83,432581696.95,328717739.97,111583699.73,0.45,1.32,13.22,13.12,1.37
000300.SH,20250701,3935.9078,3946.2451,3924.7219,3942.762,3936.0791,6.6829,0.17%,128959362.0,23607033.84,600292345.72,440458011.83,432531043.1,328593474.08,111655920.69,0.39,1.16,13.22,13.12,1.37
000300.SH,20250630,3920.3149,3940.3611,3911.6044,3936.0791,3921.7578,14.3213,0.37%,145170236.0,28882143.49,598024163.42,439022849.31,432439721.91,328502152.9,111659230.74,0.44,1.3,13.17,13.07,1.36
000300.SH,20250627,3949.7879,3969.2626,3918.2041,3921.7578,3946.0195,-24.2617,-0.61%,194557913.0,34346822.98,596033900.57,437520451.38,432439721.9,328499639.87,111656717.74,0.59,1.74,13.12,13.02,1.36
000300.SH,20250626,3953.1603,3964.482,3945.2589,3946.0195,3960.0662,-14.0467,-0.35%,165316263.0,32810284.75,602527241.86,441856594.49,432441692.22,328499546.86,111713514.69,0.5,1.48,13.27,13.16,1.37
000300.SH,20250625,3907.0682,3963.0371,3902.1771,3960.0662,3904.0342,56.032,1.44%,187213671.0,36172725.46,602831568.11,442765658.61,431283860.89,328500655.93,112033219.37,0.57,1.67,13.27,13.17,1.37
000300.SH,20250624,3862.3876,3914.1579,3862.3876,3904.0342,3857.9016,46.1326,1.20%,163656188.0,29422872.06,596157463.26,437955882.46,431215939.85,328500621.22,112047355.36,0.5,1.46,13.12,13.03,1.35
000300.SH,20250623,3831.1703,3867.5896,3827.0829,3857.9016,3846.6443,11.2573,0.29%,133800892.0,23248221.58,590502075.79,433345420.73,431165069.25,328482292.3,112030841.11,0.41,1.19,13.0,12.9,1.34
000300.SH,20250620,3839.7833,3856.4799,3839.7833,3846.6443,3843.0912,3.5531,0.09%,118151020.0,21352282.29,587053328.84,431750956.25,429071671.5,328482210.36,111949054.82,0.36,1.06,12.92,12.83,1.34
000300.SH,20250619,3870.049,3872.9425,3834.9512,3843.0912,3874.9708,-31.8796,-0.82%,130280658.0,23484018.08,585746234.14,431072059.37,429058445.27,328467517.45,111939089.02,0.4,1.16,12.9,12.8,1.33
000300.SH,20250618,3871.6502,3881.346,3854.6575,3874.9708,3870.3786,4.5922,0.12%,127528621.0,23055385.83,586571291.47,433738313.09,424837974.29,328467517.44,111940581.92,0.39,1.14,12.91,12.82,1.34
000300.SH,20250617,3875.1768,3880.4156,3860.409,3870.3786,3873.7951,-3.4165,-0.09%,122342526.0,22039981.89,585020488.77,432829234.52,424837974.29,328467517.44,111940581.92,0.37,1.09,12.88,12.78,1.34
000300.SH,20250616,3853.6193,3876.1704,3853.6193,3873.7951,3864.1822,9.6129,0.25%,137341835.0,24686098.29,584881532.11,432587899.64,424838238.21,328467512.61,111942547.8,0.42,1.23,12.88,12.78,1.34
000300.SH,20250613,3881.4923,3889.1602,3853.8186,3864.1822,3892.1992,-28.017,-0.72%,172539536.0,30917234.62,578820176.0,429888504.2,421535528.9,326695196.6,110992057.55,0.53,1.55,12.81,12.72,1.33
000300.SH,20250612,3885.5196,3900.0408,3870.3838,3892.1992,3894.6252,-2.426,-0.06%,133998697.0,26023958.15,581559347.13,432264534.68,421509686.24,326666004.5,110978427.26,0.41,1.21,12.87,12.78,1.34
000300.SH,20250611,3870.6719,3911.6107,3870.6719,3894.6252,3865.4652,29.16,0.75%,142414772.0,25721770.44,582653217.54,432676316.12,421512727.29,326666004.48,110978427.26,0.44,1.28,12.9,12.8,1.34
000300.SH,20250610,3887.5512,3897.4573,3850.4663,3865.4652,3885.2459,-19.7807,-0.51%,145563859.0,26364755.18,570081242.93,429684882.3,421266967.23,326665804.42,110923343.02,0.45,1.31,12.62,12.53,1.31
