股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251205,21.41,21.5,20.48,20.9,21.67,-0.77,-3.5533,580032.07,1205567.274,24.6843,24.6843,0.77,116.5242,86.1039,6.2314,10.9126,9.8284,,,317965.023,23498.0159,23498.0159,6645468.9807,491108.5323,26.0,17.34
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251204,21.52,22.2,21.05,21.67,21.84,-0.17,-0.7784,617633.64,1331424.859,26.2845,26.2845,0.7,120.8172,89.2761,6.461,11.3146,10.1905,,,317965.023,23498.0159,23498.0159,6890302.0484,509202.0046,26.21,17.47
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251203,22.52,23.7,21.66,21.84,22.63,-0.79,-3.4909,903707.21,2060211.753,38.4589,38.4589,0.92,121.765,89.9765,6.5117,11.4034,10.2704,,,317965.023,23498.0159,23498.0159,6944356.1023,513196.6673,27.16,18.1
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251202,23.4,23.7,22.5,22.63,23.73,-1.1,-4.6355,609910.49,1395412.418,25.9558,25.9558,0.54,126.1695,93.2312,6.7472,11.8159,10.6419,,,317965.023,23498.0159,23498.0159,7195548.4705,531760.0998,28.48,18.98
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251201,24.74,25.0,23.15,23.73,24.72,-0.99,-4.0049,710629.55,1689423.784,30.2421,30.2421,0.6,132.3023,97.7629,7.0752,12.3902,11.1592,,,317965.023,23498.0159,23498.0159,7545309.9958,557607.9173,29.66,19.78
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251128,25.3,26.5,24.33,24.72,25.75,-1.03,-4.0,910224.49,2281451.713,38.7362,38.7362,0.73,137.8219,101.8416,7.3704,12.9071,11.6247,,,317965.023,23498.0159,23498.0159,7860095.3686,580870.953,30.9,20.6
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251127,24.82,27.8,24.82,25.75,25.07,0.68,2.7124,1246164.23,3283690.062,53.0327,53.0327,1.0,143.5645,106.0849,7.6775,13.4449,12.1091,,,317965.023,23498.0159,23498.0159,8187599.3423,605073.9094,30.08,20.06
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251126,24.81,26.46,23.33,25.07,24.61,0.46,1.8692,1453189.87,3616414.461,61.8431,61.8431,1.11,139.7732,103.2835,7.4747,13.0899,11.7893,,,317965.023,23498.0159,23498.0159,7971383.1266,589095.2586,29.53,19.69
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251125,20.75,24.61,20.63,24.61,20.51,4.1,19.9902,1292966.23,3023671.309,55.0245,55.0245,0.92,137.2086,101.3884,7.3376,12.8497,11.573,,,317965.023,23498.0159,23498.0159,7825119.216,578286.1713,24.61,16.41
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251124,21.98,22.0,19.66,20.51,22.2,-1.69,-7.6126,978904.3,2008606.039,41.659,41.659,,114.3498,84.4972,6.1152,10.709,9.645,,,317965.023,23498.0159,23498.0159,6521462.6217,481944.3061,999999.999,0.01
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251121,22.0,24.3,21.27,22.2,22.0,0.2,0.9091,1238857.3,2832364.848,52.7218,52.7218,,123.7721,91.4596,6.619,11.5914,10.4397,,,317965.023,23498.0159,23498.0159,7058823.5106,521655.953,999999.999,0.01
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251120,22.8,24.77,21.75,22.0,23.89,-1.89,-7.9113,1254875.12,2843877.159,53.4035,53.4035,,122.657,90.6357,6.5594,11.4869,10.3456,,,317965.023,23498.0159,23498.0159,6995230.506,516956.3498,999999.999,0.01
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251119,17.55,25.88,17.5,23.89,18.48,5.41,29.2749,1754118.75,3768881.602,74.6497,74.6497,,133.1944,98.4221,7.1229,12.4738,11.2344,,,317965.023,23498.0159,23498.0159,7596184.3995,561367.5999,999999.999,0.01
301638,南网数字,软件服务,广东,20251118,301638.SZ,20251118,20.57,21.3,17.58,18.48,5.69,12.79,224.7803,1770562.42,3391350.397,75.3494,75.3494,,103.0319,76.134,5.5099,9.649,8.6903,,,317965.023,23498.0159,23498.0159,5875993.625,434243.3338,999999.999,0.01
