股票代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(万元),当日总市值(十万元),当日流通市值(十万元),当日总股本(万股),当日流通股本(万股),当日自由流通股本(万股),换手率(%),换手率(自由流通股),市盈率,市盈率(TTM),市净率
000905.SH,20251205,7008.6492,7104.0208,6965.8064,7097.8389,7012.8061,85.0328,1.21%,168738274.0,27510839.97,166209934.24,146743595.16,125935195.41,113688066.17,57325462.15,1.48,2.94,35.42,32.35,2.21
000905.SH,20251204,7001.6423,7039.7157,6958.6322,7012.8061,6996.3552,16.4509,0.24%,141038338.0,23991256.0,164071234.69,145023110.5,125925690.2,113688785.63,57326181.61,1.24,2.46,34.97,31.94,2.18
000905.SH,20251203,7044.8568,7064.16,6975.0888,6996.3552,7040.3008,-43.9456,-0.62%,157838867.0,25130865.15,163767342.11,144778438.42,125920551.89,113683645.96,57320740.24,1.39,2.75,34.9,31.88,2.12
000905.SH,20251202,7084.799,7085.3031,7022.6102,7040.3008,7101.8323,-61.5315,-0.87%,149518197.0,24736027.34,164623760.0,145525982.1,125913283.11,113676345.21,57312955.17,1.32,2.61,35.08,32.04,2.19
000905.SH,20251201,7053.8471,7101.8323,7040.8033,7101.8323,7031.5505,70.2818,1.00%,178973432.0,30853369.36,166037438.21,146692642.02,125910400.14,113673457.1,57310014.93,1.57,3.12,35.39,32.32,2.21
000905.SH,20251128,6947.2369,7031.7124,6941.4833,7031.5505,6951.2844,80.2661,1.15%,140211184.0,24325519.46,164547207.17,145275484.33,125910399.59,113673456.54,57309370.94,1.23,2.45,35.07,32.03,2.19
000905.SH,20251127,6970.7329,7045.8447,6943.4443,6951.2844,6965.0453,-13.7609,-0.20%,137841103.0,25301315.29,162729725.51,143731958.33,125902901.81,113665925.75,57294000.81,1.21,2.41,34.68,31.67,2.16
000905.SH,20251126,6946.0812,7024.8824,6936.8765,6965.0453,6954.6034,10.4419,0.15%,148943526.0,27485834.17,163052438.53,144035629.27,125902902.74,113662852.7,57289368.6,1.31,2.6,34.75,31.74,2.17
000905.SH,20251125,6915.1233,7018.4695,6912.3198,6954.6034,6868.9664,85.637,1.25%,162712530.0,28920491.49,162825650.14,143879773.69,125902914.16,113662807.92,57285212.74,1.43,2.84,34.7,31.69,2.16
000905.SH,20251124,6856.7546,6905.9229,6797.4956,6868.9664,6817.4103,51.5561,0.76%,166363913.0,27021325.44,161069335.43,142240897.57,125902894.54,113662842.4,57286129.94,1.46,2.9,34.33,31.35,2.14
000905.SH,20251121,6955.7485,6986.7784,6817.4103,6817.4103,7061.9497,-244.5394,-3.46%,208933384.0,31096871.82,159822398.99,141217436.57,125896176.57,113656147.24,57266521.3,1.84,3.65,34.06,31.11,2.12
000905.SH,20251120,7174.1046,7180.732,7056.9003,7061.9497,7122.7465,-60.7968,-0.85%,159618746.0,25415816.75,165285148.49,145604375.72,125893991.32,113582236.84,57261048.17,1.41,2.79,35.23,32.17,2.2
000905.SH,20251119,7141.2641,7178.1495,7086.1232,7122.7465,7151.0176,-28.2711,-0.40%,162786602.0,25675508.6,166650675.96,146818576.71,125878251.27,113566496.79,57244958.12,1.43,2.84,35.52,32.44,2.21
000905.SH,20251118,7215.0302,7230.5416,7118.4085,7151.0176,7235.3512,-84.3336,-1.17%,202214121.0,30654002.46,167346161.35,147414124.0,125818457.36,113566322.69,57244654.68,1.78,3.53,35.66,32.57,2.22
000905.SH,20251117,7248.9216,7262.3306,7202.5932,7235.3512,7235.4617,-0.1105,-0.00%,203050602.0,31082315.94,169428974.22,149241553.94,125827596.58,113575373.74,57289185.6,1.79,3.54,36.11,32.98,2.25
000905.SH,20251114,7283.6993,7329.5958,7235.4617,7235.4617,7355.2911,-119.8294,-1.63%,205864910.0,31048505.99,169670946.18,149278225.99,125815455.46,113329222.07,57245890.19,1.82,3.6,36.16,33.03,2.26
000905.SH,20251113,7243.64,7366.4121,7243.64,7355.2911,7243.2483,112.0428,1.55%,199890230.0,33959606.06,172284676.08,151574876.09,125815352.87,113329215.32,57246445.37,1.76,3.49,36.72,33.53,2.29
000905.SH,20251112,7264.792,7305.8564,7187.8685,7243.2483,7291.6084,-48.3601,-0.66%,185507010.0,31384034.13,169743937.41,149427644.37,125815352.87,113313611.38,57237953.72,1.64,3.24,36.18,33.14,2.26
000905.SH,20251111,7364.9251,7379.806,7281.9746,7291.6084,7343.8017,-52.1933,-0.71%,191660313.0,33859766.08,170526571.31,150317636.96,125808117.71,113306379.47,57230721.81,1.69,3.35,36.34,33.29,2.27
000905.SH,20251110,7357.3392,7384.7854,7289.7682,7343.8017,7327.9108,15.8909,0.22%,204501330.0,37131063.7,171506321.91,151275778.62,125797423.86,113294872.68,57210063.51,1.81,3.57,36.55,33.48,2.28
000905.SH,20251107,7307.2959,7371.4378,7285.8192,7327.9108,7345.723,-17.8122,-0.24%,192920578.0,33639893.55,170970930.13,150794418.57,125766377.39,113294496.5,57209562.03,1.7,3.37,36.44,33.38,2.27
000905.SH,20251106,7243.1959,7352.1766,7243.1959,7345.723,7229.341,116.382,1.61%,201722967.0,35280956.94,171418993.75,151058536.33,125757931.59,113259226.12,57206253.21,1.78,3.53,36.53,33.46,2.28
000905.SH,20251105,7098.9557,7257.84,7098.9557,7229.341,7210.8253,18.5157,0.26%,195580243.0,31184464.61,168808537.31,148814993.92,125757931.59,113256578.23,57202091.36,1.73,3.42,35.98,32.95,2.25
000905.SH,20251104,7315.1888,7323.7044,7167.3474,7210.8253,7333.6013,-122.776,-1.67%,193325842.0,32639239.27,168294028.74,148305945.05,125742551.64,113241345.67,57186921.71,1.71,3.38,35.87,32.85,2.24
000905.SH,20251103,7327.12,7336.5108,7214.8331,7333.6013,7331.0031,2.5982,0.04%,221687060.0,39039710.22,171031203.34,150642080.09,125742577.44,113241336.86,57177647.29,1.96,3.88,36.45,33.39,2.28
000905.SH,20251031,7385.7423,7430.8564,7331.0031,7331.0031,7385.7109,-54.7078,-0.74%,232041676.0,43491817.67,171082631.39,150548172.15,125746299.01,113245199.86,57180060.42,2.05,4.06,36.46,33.4,2.28
000905.SH,20251030,7462.4326,7463.6529,7375.2391,7385.7109,7480.9666,-95.2557,-1.27%,243412036.0,47383226.98,172161435.0,151682094.88,125739466.66,113228981.85,57110839.9,2.15,4.26,36.69,33.73,2.3
000905.SH,20251029,7350.7566,7480.9666,7350.7566,7480.9666,7341.0304,139.9362,1.91%,223844133.0,44314138.02,174206123.75,153559336.74,125738712.21,113228020.01,57130000.73,1.98,3.92,37.13,34.32,2.34
000905.SH,20251028,7344.4539,7404.756,7308.2722,7341.0304,7379.3941,-38.3637,-0.52%,202118463.0,42206863.39,171055803.4,150737015.51,125720533.84,113210304.19,57068049.35,1.79,3.54,36.45,34.03,2.3
000905.SH,20251027,7336.2041,7391.2121,7302.0165,7379.3941,7258.5343,120.8598,1.67%,232051821.0,47176206.8,171901595.08,151425778.89,125717598.89,113207421.86,57015317.37,2.05,4.07,36.64,34.56,2.32
000905.SH,20251024,7175.9233,7258.5343,7174.351,7258.5343,7142.9536,115.5807,1.62%,195323933.0,36606181.75,169110492.95,149029114.78,125717575.38,113207386.53,57000699.24,1.73,3.43,36.04,34.39,2.29
000905.SH,20251023,7108.8545,7153.6555,7022.2945,7142.9536,7128.4776,14.476,0.20%,188933732.0,28630440.99,166676421.65,146894879.11,125717574.1,113207345.63,57000637.31,1.67,3.31,35.52,33.95,2.26
000905.SH,20251022,7135.2084,7166.5571,7101.8265,7128.4776,7185.624,-57.1464,-0.80%,169743254.0,28620026.67,166459223.12,146614062.8,125714752.95,113207345.63,56993855.17,1.5,2.98,35.48,33.9,2.26
000905.SH,20251021,7095.6159,7193.73,7082.2995,7185.624,7069.6412,115.9828,1.64%,205973829.0,34499129.5,167712543.9,147717165.25,125714290.95,113206916.38,56986945.24,1.82,3.61,35.74,34.16,2.28
000905.SH,20251020,7092.8836,7129.9939,7033.3835,7069.6412,7016.0661,53.5751,0.76%,176834192.0,31467507.69,165011414.53,145409176.31,125720855.41,113213358.36,56993387.23,1.56,3.1,35.17,33.66,2.24
000905.SH,20251017,7226.4214,7254.5786,7009.8906,7016.0661,7231.5336,-215.4675,-2.98%,200044113.0,34811389.28,163865209.24,144321450.08,125719361.3,113105628.3,56993406.76,1.77,3.51,34.92,33.44,2.23
000905.SH,20251016,7269.2587,7305.9472,7206.4433,7231.5336,7294.0014,-62.4678,-0.86%,194936370.0,35983753.0,168602221.7,148445351.76,125719291.64,113105188.41,56992649.99,1.72,3.42,35.93,34.43,2.29
000905.SH,20251015,7205.7367,7294.0014,7153.4185,7294.0014,7194.8509,99.1505,1.38%,217559777.0,39745897.08,169925958.83,149743861.34,125719212.81,113104742.21,56991480.01,1.92,3.82,36.21,34.7,2.31
000905.SH,20251014,7434.1149,7459.0156,7166.0822,7194.8509,7376.5636,-181.7127,-2.46%,277358873.0,50583851.54,167750714.23,147863304.22,125716911.87,113103252.91,56991486.47,2.45,4.87,35.75,34.27,2.28
000905.SH,20251013,7135.104,7391.8246,7135.104,7376.5636,7398.2241,-21.6605,-0.29%,258027817.0,47328553.28,171612588.53,151176351.02,125716156.21,113102497.25,56989841.16,2.28,4.53,36.57,35.05,2.33
000905.SH,20251010,7499.3917,7509.1161,7373.9841,7398.2241,7548.9226,-150.6985,-2.00%,262256646.0,50212743.51,172229085.96,151632370.8,125715891.17,113025297.58,56985411.55,2.32,4.6,36.7,35.18,2.34
000905.SH,20251009,7470.0474,7559.092,7437.3242,7548.9226,7412.3684,136.5542,1.84%,283130784.0,53575680.68,175411558.51,154144548.19,125708089.52,113014965.14,56975638.94,2.51,4.97,37.38,35.83,2.38
000905.SH,20250930,7372.524,7428.0307,7372.0634,7412.3684,7350.5599,61.8085,0.84%,220707502.0,44495637.46,172456573.97,151474714.16,125708111.43,112984981.61,56971871.04,1.95,3.87,36.75,35.23,2.34
000905.SH,20250929,7251.5221,7377.2217,7216.7357,7350.5599,7240.9114,109.6485,1.51%,233539418.0,43386448.97,170976165.37,150284024.09,125709103.58,112984588.57,56968186.77,2.07,4.1,36.44,34.92,2.32
000905.SH,20250926,7311.8433,7351.7931,7237.0459,7240.9114,7341.3238,-100.4124,-1.37%,211444148.0,43019760.18,168675110.84,148150615.87,125711238.37,112980813.7,56954002.91,1.87,3.71,35.95,34.45,2.29
000905.SH,20250925,7325.6602,7379.6109,7312.3508,7341.3238,7323.7093,17.6145,0.24%,236175030.0,49304678.72,170830477.38,149907238.48,125711075.17,112916881.64,56947083.0,2.09,4.15,36.41,34.89,2.32
000905.SH,20250924,7140.3128,7327.0207,7133.4321,7323.7093,7180.7137,142.9956,1.99%,240064938.0,47726227.43,170534955.83,149739636.44,125716436.02,112917663.25,56950338.36,2.13,4.22,36.34,34.83,2.31
000905.SH,20250923,7240.8466,7250.8156,7045.5606,7180.7137,7225.1281,-44.4144,-0.61%,281283634.0,49506897.07,167305382.82,146963476.15,125715071.98,112916291.26,56934781.49,2.49,4.94,35.66,34.17,2.27
000905.SH,20250922,7182.8876,7225.8581,7143.0754,7225.1281,7170.3488,54.7793,0.76%,231858069.0,42191600.24,168499457.05,147875432.95,125707899.75,112909168.86,56934781.49,2.05,4.07,35.91,34.42,2.29
000905.SH,20250919,7200.692,7231.9992,7142.061,7170.3488,7199.8828,-29.534,-0.41%,271507193.0,45065411.63,167421746.31,146968699.79,125707899.72,112895818.65,56933892.17,2.4,4.77,35.68,34.2,2.27
000905.SH,20250918,7248.2786,7350.9772,7115.6308,7199.8828,7260.0353,-60.1525,-0.83%,348589541.0,60423874.24,168048703.41,147477130.91,125706743.0,112894742.1,56931532.37,3.09,6.12,35.81,34.33,2.28
000905.SH,20250917,7184.2638,7265.3931,7159.6665,7260.0353,7190.9928,69.0425,0.96%,258264449.0,44554924.47,169475487.73,148804849.04,125706743.0,112894742.1,56931482.37,2.29,4.54,36.12,34.62,2.3
000905.SH,20250916,7152.1887,7195.4246,7080.427,7190.9928,7137.3627,53.6301,0.75%,242349183.0,43521018.94,168038982.89,147294196.61,125700651.62,112848648.38,56923173.22,2.15,4.26,35.81,34.32,2.28
000905.SH,20250915,7170.4123,7174.8905,7126.8293,7137.3627,7147.7489,-10.3862,-0.15%,238265724.0,44182873.28,167003734.54,146286563.28,125700651.58,112848648.34,56921522.17,2.11,4.19,35.59,34.11,2.27
000905.SH,20250912,7115.6102,7200.1556,7112.4216,7147.7489,7122.7051,25.0438,0.35%,266567508.0,49935986.57,166977628.21,146645097.82,125689543.7,112847558.3,56906718.8,2.36,4.68,35.59,34.11,2.26
000905.SH,20250911,6924.3036,7123.0523,6889.5863,7122.7051,6932.1092,190.5959,2.75%,243951061.0,46949830.4,166348590.81,146247534.58,125691806.75,112849821.36,56906802.8,2.16,4.29,35.45,33.98,2.26
000905.SH,20250910,6911.1119,6977.7671,6870.4039,6932.1092,6928.9651,3.1441,0.05%,189922867.0,35966734.06,162434132.07,142599300.03,125691804.62,112849819.22,56911217.59,1.68,3.34,34.62,33.18,2.2
000905.SH,20250909,6959.9373,6999.7308,6895.5091,6928.9651,6992.1169,-63.1518,-0.90%,225843557.0,39476161.32,162593448.3,142601841.87,125691886.55,112828964.05,56960903.99,2.0,3.96,34.65,33.21,2.2
000905.SH,20250908,6927.4071,6995.7178,6896.6601,6992.1169,6913.9532,78.1637,1.13%,244174304.0,45536058.41,163742152.59,143528613.6,125691886.55,112808946.3,56958350.71,2.16,4.29,34.9,33.45,2.22
000905.SH,20250905,6709.145,6919.336,6678.5997,6913.9532,6698.4474,215.5058,3.22%,240857457.0,43195852.17,162005671.04,141619829.33,125692222.86,112588562.26,56955849.2,2.14,4.23,34.53,33.09,2.2
000905.SH,20250904,6884.3577,6906.6919,6607.9849,6698.4474,6868.4615,-170.0141,-2.48%,270341894.0,47199142.45,157122379.19,137415303.94,125560862.66,112588646.8,56959942.35,2.4,4.75,33.49,32.09,2.13
000905.SH,20250903,6988.0205,7003.2681,6846.1814,6868.4615,6961.6894,-93.2279,-1.34%,259083266.0,44957990.96,160924113.04,140616620.48,125565392.63,112593176.77,56962502.32,2.3,4.55,34.3,32.87,2.18
000905.SH,20250902,7108.9446,7108.9446,6909.7234,6961.6894,7110.2882,-148.5988,-2.09%,294036539.0,54149373.45,163145990.96,142570859.47,125559165.24,112444092.25,56957868.57,2.62,5.16,34.77,33.32,2.21
000905.SH,20250901,7087.7337,7110.687,7038.3444,7110.2882,7043.9416,66.3466,0.94%,285908311.0,53616117.99,166061718.83,145337656.91,125593451.18,112478378.18,56987670.96,2.54,5.02,35.39,33.92,2.25
000905.SH,20250829,7030.2741,7078.923,6990.7532,7043.9416,7011.1602,32.7814,0.47%,280915814.0,52304143.4,164309683.01,144084244.77,125628848.03,112470316.94,56990209.35,2.5,4.93,35.02,33.33,2.24
000905.SH,20250828,6858.5028,7011.1602,6798.9335,7011.1602,6862.5624,148.5978,2.17%,308061786.0,56365174.91,163335080.65,143514785.29,125628831.88,112464792.21,57015646.03,2.74,5.4,34.81,33.4,2.23
000905.SH,20250827,6964.7697,7074.6302,6862.5624,6862.5624,6964.0653,-101.5029,-1.46%,328060183.0,58386393.89,160140889.41,140666797.21,125620594.35,112463106.17,57026378.31,2.92,5.75,34.13,32.73,2.19
000905.SH,20250826,6928.2862,7008.9627,6910.4055,6964.0653,6951.8955,12.1698,0.18%,281532382.0,49081221.74,162687150.33,142885354.21,125620428.3,112460804.34,57034652.31,2.5,4.94,34.67,33.09,2.23
000905.SH,20250825,6886.2682,6967.7963,6863.9322,6951.8955,6822.8469,129.0486,1.89%,333828945.0,57492270.12,162590135.99,142722226.57,125621428.29,112471419.66,57042265.61,2.97,5.85,34.65,33.13,2.24
000905.SH,20250822,6704.0297,6823.3626,6704.0297,6822.8469,6704.1657,118.6812,1.77%,256783820.0,44668118.59,159626485.13,140168062.28,125621427.24,112476765.79,57044585.65,2.28,4.5,34.02,32.59,2.2
000905.SH,20250821,6739.6899,6767.3225,6673.0608,6704.1657,6728.0692,-23.9035,-0.36%,242540164.0,40412261.44,156982240.8,137908890.02,125612313.83,112463286.71,57042179.0,2.16,4.25,33.46,32.02,2.17
000905.SH,20250820,6623.6138,6728.0692,6598.5506,6728.0692,6655.3105,72.7587,1.09%,244233907.0,40967138.11,157278153.51,138275319.19,125607549.27,112463308.02,57035126.99,2.17,4.28,33.52,32.11,2.17
000905.SH,20250819,6663.157,6707.1139,6631.1193,6655.3105,6668.1726,-12.8621,-0.19%,252839276.0,44462921.36,155600971.4,136827548.09,125607549.94,112463306.21,57019942.35,2.25,4.43,33.16,31.78,2.15
000905.SH,20250818,6612.9878,6709.7812,6580.4373,6668.1726,6568.57,99.6026,1.52%,302448229.0,49149124.09,156087541.31,137111090.77,125605045.16,112457012.25,56990462.1,2.69,5.31,33.26,31.94,2.16
000905.SH,20250815,6417.3889,6570.4994,6417.3889,6568.57,6429.8462,138.7238,2.16%,245217240.0,38137859.97,153876204.77,135043237.81,125606111.74,112320722.84,56991555.91,2.18,4.3,32.79,31.57,2.13
000905.SH,20250814,6509.2085,6519.7938,6411.9209,6429.8462,6508.0978,-78.2516,-1.20%,228953168.0,36795984.46,150650205.41,132204221.22,125501370.39,112213633.37,56887234.55,2.04,4.02,32.11,30.95,2.09
000905.SH,20250813,6422.7889,6514.4558,6422.2147,6508.0978,6418.1595,89.9383,1.40%,216022423.0,35350682.08,152478772.14,133809846.88,125499565.23,112211601.77,56885086.45,1.93,3.8,32.5,31.33,2.11
000905.SH,20250812,6392.4021,6418.1595,6360.1093,6418.1595,6391.7595,26.4,0.41%,168351918.0,29049534.56,150535530.79,132077797.27,125499565.23,112211590.03,56879685.11,1.5,2.96,32.08,30.93,2.08
000905.SH,20250811,6335.4267,6404.8331,6335.4267,6391.7595,6323.4999,68.2596,1.08%,174909199.0,27703408.76,150002062.2,131612066.05,125504712.65,112217078.95,56885069.39,1.56,3.07,31.97,30.82,2.08
000905.SH,20250808,6324.1746,6351.3348,6308.1478,6323.4999,6337.5425,-14.0426,-0.22%,172507526.0,25917530.01,148544547.21,130366814.22,125504745.33,112216677.26,56884667.7,1.54,3.03,31.66,30.52,2.06
000905.SH,20250807,6356.3322,6366.2138,6299.4929,6337.5425,6357.3769,-19.8344,-0.31%,170446400.0,27490058.64,148866959.3,130530613.99,125504733.59,112216617.26,56880299.92,1.52,3.0,31.73,30.58,2.06
000905.SH,20250806,6298.9291,6357.5899,6293.2247,6357.3769,6303.2359,54.141,0.86%,166027638.0,26377093.79,149699401.58,130975701.05,125515505.46,112216617.25,56876816.68,1.48,2.92,31.9,30.85,2.07
000905.SH,20250805,6277.0114,6303.2359,6272.5062,6303.2359,6261.7313,41.5046,0.66%,154206665.0,23565471.22,148542823.34,129881457.37,125510399.92,112211017.63,56870886.05,1.37,2.71,31.66,30.61,2.06
000905.SH,20250804,6190.3443,6261.9617,6187.6219,6261.7313,6213.2014,48.5299,0.78%,148591480.0,23664925.02,147527860.51,128897255.8,125511766.43,112195022.28,56867801.83,1.32,2.61,31.44,30.46,2.04
000905.SH,20250801,6221.0505,6253.6575,6177.4781,6213.2014,6226.3432,-13.1418,-0.21%,165907191.0,25447955.16,146403635.08,127981612.72,125488427.07,112193354.56,56863134.68,1.48,2.92,31.2,30.25,2.03
000905.SH,20250731,6297.9122,6322.0651,6206.1902,6226.3432,6314.6873,-88.3441,-1.40%,224214237.0,32227363.81,146710851.84,128269015.33,125488150.72,112193078.21,56862259.09,2.0,3.94,31.27,30.31,2.03
000905.SH,20250730,6345.3737,6368.2693,6269.5128,6314.6873,6356.1327,-41.4454,-0.65%,212128411.0,30477846.53,148935850.73,130246742.23,125490155.55,112193173.1,56862997.66,1.89,3.73,31.74,30.78,2.06
000905.SH,20250729,6308.1228,6356.1497,6272.3139,6356.1327,6323.4198,32.7129,0.52%,201757629.0,29252691.76,149870582.41,131026312.92,125492918.11,112193198.62,56858382.24,1.8,3.55,31.94,30.97,2.07
000905.SH,20250728,6305.2247,6329.0304,6271.93,6323.4198,6299.5908,23.829,0.38%,214448267.0,30521009.8,149000724.99,130320438.61,125491796.08,112193273.45,56855059.49,1.91,3.77,31.75,30.79,2.06
000905.SH,20250725,6297.6255,6311.1687,6276.4156,6299.5908,6293.5984,5.9924,0.10%,237055328.0,30436807.3,148525166.33,129940479.43,125491791.02,112173124.09,56850197.26,2.11,4.17,31.65,30.73,2.06
000905.SH,20250724,6197.8532,6293.5984,6197.8532,6293.5984,6196.7577,96.8407,1.56%,268355564.0,32018794.26,148628179.16,130000050.28,125493331.99,112174239.45,56851202.72,2.39,4.72,31.68,30.76,2.06
000905.SH,20250723,6218.2069,6256.1516,6187.0121,6196.7577,6213.4072,-16.6495,-0.27%,258377896.0,31106023.9,146552269.46,128077917.12,125493446.02,112161167.93,56837360.34,2.3,4.55,31.23,30.33,2.03
000905.SH,20250722,6166.6164,6215.4058,6152.8142,6213.4072,6161.3086,52.0986,0.85%,246211642.0,31366167.09,146903108.72,128405409.99,125493634.07,112161109.8,56837302.22,2.2,4.33,31.31,30.4,2.03
000905.SH,20250721,6115.0255,6162.4401,6110.988,6161.3086,6099.6104,61.6982,1.01%,207350507.0,27200806.27,145523809.63,126962034.86,125492361.78,112095204.06,56840934.18,1.85,3.65,31.01,30.12,2.01
000905.SH,20250718,6092.2296,6112.1098,6073.6384,6099.6104,6082.4644,17.146,0.28%,153152204.0,23648271.1,144177994.64,125561487.73,125492921.18,112094272.44,56842051.97,1.37,2.69,30.73,29.85,1.99
000905.SH,20250717,6013.7141,6082.4644,6013.0436,6082.4644,6017.1947,65.2697,1.08%,149692658.0,23504293.93,143743730.82,125159361.66,125492921.17,112094272.42,56842051.97,1.34,2.63,30.63,29.75,1.99
000905.SH,20250716,6019.5765,6061.199,5997.1633,6017.1947,6018.7583,-1.5636,-0.03%,148610062.0,21306513.49,142195603.34,123889751.96,125497583.78,112099283.68,56848973.94,1.33,2.61,30.3,29.43,1.97
000905.SH,20250715,6018.6274,6049.7867,5973.7969,6018.7583,6020.8585,-2.1002,-0.03%,189736234.0,24607675.84,142263583.94,123968761.99,125497480.25,112099125.69,56853504.61,1.69,3.34,30.32,29.45,1.97
000905.SH,20250714,6033.1782,6042.8856,6011.6872,6020.8585,6027.0789,-6.2204,-0.10%,189277444.0,22629084.72,142295963.2,124192679.29,125500234.01,112101720.24,56856099.15,1.69,3.33,30.33,29.47,1.97
000905.SH,20250711,5985.8236,6057.6225,5963.2571,6027.0789,5983.0505,44.0284,0.74%,222363098.0,26348451.94,142388925.39,124174645.05,125500233.51,112088558.44,56897014.36,1.98,3.91,30.35,29.49,1.97
000905.SH,20250710,5950.9657,6000.6858,5942.2901,5983.0505,5953.4871,29.5634,0.50%,176242607.0,20763663.7,141395779.41,123310382.96,125506692.21,112095103.6,56901758.88,1.57,3.1,30.13,29.28,1.95
000905.SH,20250709,5980.6451,5992.1349,5940.1761,5953.4871,5977.7437,-24.2566,-0.41%,164914402.0,20786443.58,140654092.14,122647860.71,125503062.45,112094546.01,56911181.76,1.47,2.9,29.98,29.13,1.94
000905.SH,20250708,5903.1017,5979.6273,5903.1017,5977.7437,5900.4056,77.3381,1.31%,168681142.0,21696643.89,141080817.83,123054796.08,125502716.69,112091521.29,56940589.65,1.5,2.96,30.07,29.22,1.95
000905.SH,20250707,5901.4018,5910.8036,5889.6023,5900.4056,5911.4352,-11.0296,-0.19%,137207362.0,16575909.93,139439932.7,121552021.49,125502771.11,112075480.22,56892389.09,1.22,2.41,29.72,28.88,1.92
000905.SH,20250704,5917.753,5969.3028,5889.7303,5911.4352,5922.66,-11.2248,-0.19%,164941060.0,21137313.57,139513774.41,121585539.59,125492412.92,112072976.78,56890176.24,1.47,2.9,29.73,28.89,1.93
000905.SH,20250703,5896.2403,5929.7268,5885.943,5922.66,5892.9505,29.7095,0.50%,130070046.0,17468906.74,139750741.01,121714820.02,125500842.61,112072887.43,56934333.66,1.16,2.28,29.78,28.94,1.93
000905.SH,20250702,5922.5407,5922.5407,5873.8918,5892.9505,5934.67,-41.7195,-0.70%,162500485.0,19498107.09,139132061.14,121192433.64,125480885.29,112053883.45,56944913.7,1.45,2.85,29.65,28.81,1.92
000905.SH,20250701,5915.8043,5936.9237,5890.114,5934.67,5915.3876,19.2824,0.33%,154192365.0,21359565.74,140109845.42,121907436.9,125510258.65,112082065.71,56951755.23,1.38,2.71,29.86,29.01,1.93
000905.SH,20250630,5877.6748,5918.3068,5872.2251,5915.3876,5863.7282,51.6594,0.88%,166275147.0,22651669.06,139484906.86,121438115.98,125512830.5,112084346.05,56935536.84,1.48,2.92,29.73,28.88,1.92
000905.SH,20250627,5850.4252,5905.6962,5839.5775,5863.7282,5838.2454,25.4828,0.44%,199389725.0,24330298.93,138430734.27,120247512.97,125494721.94,112025678.84,56931013.0,1.78,3.5,29.5,28.67,1.91
000905.SH,20250626,5868.2924,5885.2508,5835.3395,5838.2454,5862.5529,-24.3075,-0.41%,180164163.0,23522372.32,138135052.09,119752870.96,125468439.08,111999269.46,56907473.58,1.61,3.17,29.44,28.61,1.9
000905.SH,20250625,5777.7404,5866.5246,5776.1237,5862.5529,5765.8373,96.7156,1.68%,184632310.0,23926044.85,138722222.76,120235153.08,125468439.08,111999269.46,56906094.89,1.65,3.24,29.56,28.73,1.91
000905.SH,20250624,5683.4622,5766.0189,5683.4622,5765.8373,5674.1704,91.6669,1.62%,142082256.0,19193545.36,136515287.72,118278596.89,125468439.08,111999102.67,56907814.45,1.27,2.5,29.09,28.27,1.88
000905.SH,20250623,5613.2813,5684.3973,5613.2813,5674.1704,5639.513,34.6574,0.61%,111601802.0,14603499.44,134433859.78,116502319.42,125320840.4,111999104.74,56898223.92,1.0,1.96,28.65,27.84,1.85
000905.SH,20250620,5669.0901,5688.7362,5636.7846,5639.513,5676.8317,-37.3187,-0.66%,101794766.0,13504259.5,133631284.97,115704957.12,125320208.16,111609851.27,56892772.92,0.91,1.79,28.48,27.67,1.84
000905.SH,20250619,5733.8068,5750.4643,5660.0504,5676.8317,5745.8714,-69.0397,-1.20%,125531134.0,16265797.48,134503465.31,116470543.84,125297963.34,111591369.61,56874252.77,1.12,2.21,28.67,27.85,1.85
000905.SH,20250618,5740.1556,5753.7124,5709.8031,5745.8714,5750.9122,-5.0408,-0.09%,112703844.0,15454014.28,136090082.2,117876796.66,125246167.65,111538782.31,56838285.22,1.01,1.98,29.0,28.18,1.87
000905.SH,20250617,5772.296,5776.6325,5734.829,5750.9122,5767.8083,-16.8961,-0.29%,121526624.0,16012167.39,136236348.5,118040473.15,125245996.24,111538526.7,56834254.31,1.09,2.14,29.03,28.21,1.87
000905.SH,20250616,5725.0029,5775.9487,5725.0029,5767.8083,5740.2397,27.5686,0.48%,128242658.0,17098917.58,136767800.07,118394867.44,125246007.24,111537115.8,56830092.68,1.15,2.26,29.15,28.32,1.88
000905.SH,20250613,5783.156,5794.6698,5728.2114,5740.2397,5799.9319,-59.6922,-1.03%,167613374.0,21601035.16,133221653.61,116894032.21,126512239.69,112574773.59,57579274.07,1.49,2.91,29.77,29.02,1.81
000905.SH,20250612,5780.967,5808.8047,5766.5212,5799.9319,5792.9464,6.9855,0.12%,125615846.0,16539353.84,134353897.02,117947140.21,126479707.62,112478594.59,57533717.28,1.12,2.18,30.02,29.27,1.82
000905.SH,20250611,5758.5287,5818.5734,5758.5287,5792.9464,5757.9921,34.9543,0.61%,123716707.0,16135367.24,134197119.25,117840162.54,126480137.33,112478045.79,57530696.57,1.1,2.15,29.98,29.24,1.82
000905.SH,20250610,5809.8283,5810.9224,5715.9712,5757.9921,5805.6543,-47.6622,-0.82%,138269181.0,18298030.0,133471954.54,117183501.06,126480912.33,112478865.34,57528780.4,1.23,2.4,29.82,29.08,1.8
