股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
605122,四方新材,水泥,重庆,20210310,605122.SH,20251205,12.7,13.09,12.7,13.05,12.76,0.29,2.2727,27722.4,35778.115,1.6085,4.8453,1.0,,,1.121,1.5926,1.9319,0.1762,,17235.4,17235.4,5721.49,224921.97,224921.97,14.04,11.48,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251204,13.1,13.1,12.72,12.76,13.03,-0.27,-2.0721,20843.8,26807.294,1.2094,3.6431,0.62,,,1.0961,1.5572,1.889,0.1803,,17235.4,17235.4,5721.49,219923.704,219923.704,14.33,11.73,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251203,13.26,13.28,12.92,13.03,13.26,-0.23,-1.7345,23411.0,30501.741,1.3583,4.0918,0.56,,,1.1193,1.5901,1.9289,0.1765,,17235.4,17235.4,5721.49,224577.262,224577.262,14.59,11.93,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251202,13.22,13.28,12.87,13.26,13.13,0.13,0.9901,26624.0,34884.509,1.5447,4.6533,0.42,,,1.139,1.6182,1.963,0.1735,,17235.4,17235.4,5721.49,228541.404,228541.404,14.44,11.82,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251201,13.33,13.49,13.12,13.13,13.28,-0.15,-1.1295,31721.61,42178.079,1.8405,5.5443,0.46,,,1.1279,1.6023,1.9437,0.1752,,17235.4,17235.4,5721.49,226300.802,226300.802,14.61,11.95,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251128,13.02,13.3,12.89,13.28,12.94,0.34,2.6275,35552.8,46698.764,2.0628,6.2139,0.51,,,1.1407,1.6206,1.9659,0.1732,,17235.4,17235.4,5721.49,228886.112,228886.112,14.23,11.65,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251127,13.39,13.39,12.81,12.94,13.2,-0.26,-1.9697,50231.03,64990.613,2.9144,8.7794,0.78,,,1.1115,1.5791,1.9156,0.1777,,17235.4,17235.4,5721.49,223026.076,223026.076,14.52,11.88,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251126,13.49,13.83,13.2,13.2,13.48,-0.28,-2.0772,64556.54,86639.334,3.7456,11.2832,1.12,,,1.1339,1.6109,1.9541,0.1742,,17235.4,17235.4,5721.49,227507.28,227507.28,14.83,12.13,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251125,14.06,15.14,13.43,13.48,13.99,-0.51,-3.6455,134919.81,187926.684,7.8281,23.5812,3.79,,,1.1579,1.645,1.9955,0.1706,,17235.4,17235.4,5721.49,232333.192,232333.192,15.39,12.59,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251124,13.28,14.01,13.22,13.99,13.19,0.8,6.0652,57991.8,79249.265,3.3647,10.1358,2.03,,,1.2017,1.7073,2.071,0.1644,,17235.4,17235.4,5721.49,241123.246,241123.246,14.51,11.87,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251121,13.95,14.08,13.15,13.19,14.03,-0.84,-5.9872,40514.6,54728.623,2.3507,7.0811,1.53,,,1.133,1.6096,1.9526,0.1744,,17235.4,17235.4,5721.49,227334.926,227334.926,15.43,12.63,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251120,14.02,14.16,13.81,14.03,13.96,0.07,0.5014,25167.0,35237.564,1.4602,4.3987,0.98,,,1.2052,1.7121,2.077,0.1639,,17235.4,17235.4,5721.49,241812.662,241812.662,15.36,12.56,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251119,14.06,14.23,13.74,13.96,14.05,-0.09,-0.6406,28640.6,39934.0,1.6617,5.0058,1.2,,,1.1992,1.7036,2.0666,0.1648,,17235.4,17235.4,5721.49,240606.184,240606.184,15.46,12.65,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251118,14.39,14.39,13.88,14.05,14.24,-0.19,-1.3343,25664.4,35947.055,1.4891,4.4856,1.1,,,1.2069,1.7146,2.0799,0.1637,,17235.4,17235.4,5721.49,242157.37,242157.37,15.66,12.82,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251117,14.38,14.39,14.18,14.24,14.24,0.0,0.0,22552.6,32180.58,1.3085,3.9417,0.9,,,1.2232,1.7378,2.1081,0.1615,,17235.4,17235.4,5721.49,245432.096,245432.096,15.66,12.82,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251114,14.21,14.57,14.16,14.24,14.16,0.08,0.565,30319.29,43507.509,1.7591,5.2992,1.13,,,1.2232,1.7378,2.1081,0.1615,,17235.4,17235.4,5721.49,245432.096,245432.096,15.58,12.74,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251113,14.09,14.25,13.97,14.16,14.08,0.08,0.5682,21193.29,29944.579,1.2296,3.7042,0.74,,,1.2163,1.728,2.0962,0.1624,,17235.4,17235.4,5721.49,244053.264,244053.264,15.49,12.67,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251112,14.23,14.24,14.06,14.08,14.16,-0.08,-0.565,19572.4,27621.024,1.1356,3.4209,0.65,,,1.2095,1.7182,2.0844,0.1634,,17235.4,17235.4,5721.49,242674.432,242674.432,15.58,12.74,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251111,14.22,14.22,14.02,14.16,14.16,0.0,0.0,23008.4,32519.616,1.335,4.0214,0.74,,,1.2163,1.728,2.0962,0.1624,,17235.4,17235.4,5721.49,244053.264,244053.264,15.58,12.74,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251110,14.23,14.23,13.99,14.16,14.1,0.06,0.4255,30618.2,43221.56,1.7765,5.3514,1.04,,,1.2163,1.728,2.0962,0.1624,,17235.4,17235.4,5721.49,244053.264,244053.264,15.51,12.69,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251107,14.08,14.2,13.96,14.1,13.95,0.15,1.0753,39777.0,55994.39,2.3079,6.9522,1.52,,,1.2112,1.7207,2.0873,0.1631,,17235.4,17235.4,5721.49,243019.14,243019.14,15.35,12.56,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251106,14.01,14.15,13.8,13.95,13.98,-0.03,-0.2146,29890.1,41699.274,1.7342,5.2242,1.22,,,1.1983,1.7024,2.0651,0.1649,,17235.4,17235.4,5721.49,240433.83,240433.83,15.38,12.58,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251105,13.77,14.02,13.72,13.98,13.85,0.13,0.9386,28000.8,39013.661,1.6246,4.894,1.18,,,1.2009,1.706,2.0696,0.1645,,17235.4,17235.4,5721.49,240950.892,240950.892,15.24,12.47,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251104,13.77,13.89,13.71,13.85,13.77,0.08,0.581,26163.48,36160.777,1.518,4.5728,1.13,,,1.1897,1.6902,2.0503,0.1661,,17235.4,17235.4,5721.49,238710.29,238710.29,15.15,12.39,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251103,13.61,13.78,13.6,13.77,13.6,0.17,1.25,23423.6,32135.187,1.359,4.094,1.01,,,1.1828,1.6804,2.0385,0.167,,17235.4,17235.4,5721.49,237331.458,237331.458,14.96,12.24,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251031,13.36,13.66,13.33,13.6,13.43,0.17,1.2658,23360.7,31726.345,1.3554,4.083,1.05,,,1.1682,1.6597,2.0133,0.1691,,17235.4,17235.4,5721.49,234401.44,234401.44,14.77,12.09,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251030,13.43,13.58,13.34,13.43,13.47,-0.04,-0.297,21634.0,29068.978,1.2552,3.7812,0.96,,,1.1536,1.6389,1.9881,0.1713,,17235.4,17235.4,5721.49,231471.422,231471.422,14.82,12.12,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251029,13.83,13.83,13.4,13.47,13.83,-0.36,-2.603,23997.4,32420.344,1.3923,4.1943,1.05,,,1.1571,1.6438,1.9941,0.1707,,17235.4,17235.4,5721.49,232160.838,232160.838,15.21,12.45,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251028,13.65,13.93,13.61,13.83,13.68,0.15,1.0965,23098.8,31868.026,1.3402,4.0372,0.97,,,1.1816,1.6877,1.8998,0.1663,,17235.4,17235.4,5721.49,238365.582,238365.582,15.05,12.31,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251027,13.74,13.84,13.58,13.68,13.66,0.02,0.1464,24039.0,32953.148,1.3947,4.2015,1.07,,,1.1688,1.6694,1.8792,0.1681,,17235.4,17235.4,5721.49,235780.272,235780.272,15.03,12.29,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251024,13.74,13.82,13.62,13.66,13.73,-0.07,-0.5098,18459.2,25291.069,1.071,3.2263,0.79,,,1.1671,1.667,1.8765,0.1684,,17235.4,17235.4,5721.49,235435.564,235435.564,15.1,12.36,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251023,13.67,13.73,13.5,13.73,13.71,0.02,0.1459,23451.4,31925.931,1.3607,4.0988,1.03,,,1.1731,1.6755,1.8861,0.1675,,17235.4,17235.4,5721.49,236642.042,236642.042,15.08,12.34,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251022,13.65,13.73,13.57,13.71,13.65,0.06,0.4396,25205.4,34439.453,1.4624,4.4054,1.14,,,1.1714,1.6731,1.8833,0.1678,,17235.4,17235.4,5721.49,236297.334,236297.334,15.02,12.29,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251021,13.36,13.65,13.3,13.65,13.33,0.32,2.4006,27719.0,37450.343,1.6083,4.8447,1.3,,,1.1663,1.6658,1.8751,0.1685,,17235.4,17235.4,5721.49,235263.21,235263.21,14.66,12.0,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251020,13.24,13.36,13.18,13.33,13.24,0.09,0.6798,17451.0,23161.858,1.0125,3.0501,0.74,,,1.1389,1.6267,1.8311,0.1725,,17235.4,17235.4,5721.49,229747.882,229747.882,14.56,11.92,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251017,13.19,13.39,13.09,13.24,13.21,0.03,0.2271,23480.2,31087.069,1.3623,4.1039,1.0,,,1.1312,1.6157,1.8188,0.1737,,17235.4,17235.4,5721.49,228196.696,228196.696,14.53,11.89,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251016,13.23,13.49,13.13,13.21,13.38,-0.17,-1.2706,19921.0,26410.503,1.1558,3.4818,,,,1.1287,1.6121,1.8147,0.1741,,17235.4,17235.4,5721.49,227679.634,227679.634,14.72,12.04,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251015,13.39,13.53,13.28,13.38,13.4,-0.02,-0.1493,22217.8,29742.769,1.2891,3.8832,1.08,,,1.1432,1.6328,1.838,0.1719,,17235.4,17235.4,5721.49,230609.652,230609.652,14.74,12.06,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251014,13.27,13.45,13.23,13.4,13.27,0.13,0.9797,23669.6,31614.551,1.3733,4.137,1.24,,,1.1449,1.6353,1.8408,0.1716,,17235.4,17235.4,5721.49,230954.36,230954.36,14.6,11.94,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251013,13.1,13.35,12.5,13.27,13.38,-0.11,-0.8221,28687.2,37490.624,1.6644,5.0139,1.69,,,1.1338,1.6194,1.8229,0.1733,,17235.4,17235.4,5721.49,228713.758,228713.758,14.72,12.04,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251010,13.15,13.48,13.05,13.38,13.2,0.18,1.3636,23184.6,30990.653,1.3452,4.0522,1.44,,,1.1432,1.6328,1.838,0.1719,,17235.4,17235.4,5721.49,230609.652,230609.652,14.52,11.88,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20251009,13.28,13.41,13.16,13.2,13.28,-0.08,-0.6024,17048.2,22534.018,0.9891,2.9797,1.0,,,1.1278,1.6109,1.8133,0.1742,,17235.4,17235.4,5721.49,227507.28,227507.28,14.61,11.95,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250930,13.38,13.38,13.26,13.28,13.36,-0.08,-0.5988,10165.0,13521.729,0.5898,1.7766,0.49,,,1.1346,1.6206,1.8243,0.1732,,17235.4,17235.4,5721.49,228886.112,228886.112,14.7,12.02,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250929,13.17,13.36,12.88,13.36,13.16,0.2,1.5198,16723.0,22116.387,0.9703,2.9228,0.81,,,1.1415,1.6304,1.8353,0.1722,,17235.4,17235.4,5721.49,230264.944,230264.944,14.48,11.84,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250926,13.15,13.39,13.07,13.16,13.18,-0.02,-0.1517,17692.0,23448.991,1.0265,3.0922,0.86,,,1.1244,1.606,1.8078,0.1748,,17235.4,17235.4,5721.49,226817.864,226817.864,14.5,11.86,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250925,13.42,13.57,13.15,13.18,13.34,-0.16,-1.1994,18839.3,25069.647,1.0931,3.2927,0.86,,,1.1261,1.6084,1.8105,0.1745,,17235.4,17235.4,5721.49,227162.572,227162.572,14.67,12.01,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250924,13.12,13.4,12.71,13.34,13.12,0.22,1.6768,21468.4,28392.51,1.2456,3.7522,1.02,,,1.1398,1.6279,1.8325,0.1724,,17235.4,17235.4,5721.49,229920.236,229920.236,14.43,11.81,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250923,13.33,13.39,12.67,13.12,13.3,-0.18,-1.3534,29117.2,37816.662,1.6894,5.0891,1.52,,,1.121,1.6011,1.8023,0.1753,,17235.4,17235.4,5721.49,226128.448,226128.448,14.63,11.97,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250922,13.49,13.49,13.21,13.3,13.49,-0.19,-1.4085,15794.2,21005.697,0.9164,2.7605,0.83,,,1.1364,1.6231,1.827,0.1729,,17235.4,17235.4,5721.49,229230.82,229230.82,14.84,12.14,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250919,13.48,13.59,13.28,13.49,13.39,0.1,0.7468,17893.8,24044.337,1.0382,3.1275,0.9,,,1.1526,1.6462,1.8531,0.1705,,17235.4,17235.4,5721.49,232505.546,232505.546,14.73,12.05,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250918,13.75,13.85,13.31,13.39,13.79,-0.4,-2.9007,24919.8,33804.152,1.4458,4.3555,1.27,,,1.144,1.634,1.8394,0.1718,,17235.4,17235.4,5721.49,230782.006,230782.006,15.17,12.41,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250917,13.91,14.0,13.76,13.79,13.9,-0.11,-0.7914,17988.0,24907.344,1.0437,3.1439,0.89,,,1.1782,1.6829,1.8943,0.1668,,17235.4,17235.4,5721.49,237676.166,237676.166,15.29,12.51,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250916,13.79,13.92,13.76,13.9,13.81,0.09,0.6517,19220.31,26643.47,1.1152,3.3593,0.86,,,1.1876,1.6963,1.9094,0.1655,,17235.4,17235.4,5721.49,239572.06,239572.06,15.19,12.43,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250915,13.89,13.9,13.65,13.81,13.83,-0.02,-0.1446,14736.71,20247.802,0.855,2.5757,0.54,,,1.1799,1.6853,1.8971,0.1665,,17235.4,17235.4,5721.49,238020.874,238020.874,15.21,12.45,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250912,13.88,13.88,13.65,13.83,13.88,-0.05,-0.3602,22526.8,31055.036,1.307,3.9372,0.79,,,1.1816,1.6877,1.8998,0.1663,,17235.4,17235.4,5721.49,238365.582,238365.582,15.27,12.49,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250911,13.84,13.88,13.55,13.88,13.84,0.04,0.289,23571.4,32338.696,1.3676,4.1198,0.72,,,1.1859,1.6938,1.9067,0.1657,,17235.4,17235.4,5721.49,239227.352,239227.352,15.22,12.46,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250910,13.74,13.96,13.66,13.84,13.75,0.09,0.6545,20563.21,28400.257,1.1931,3.594,0.62,,,1.1825,1.689,1.9012,0.1662,,17235.4,17235.4,5721.49,238537.936,238537.936,15.13,12.38,1.429
605122,四方新材,水泥,重庆,20210310,605122.SH,20250909,13.97,13.97,13.61,13.75,13.97,-0.22,-1.5748,30178.4,41569.241,1.751,5.2746,0.91,,,1.1748,1.678,1.8888,0.1673,,17235.4,17235.4,5721.49,236986.75,236986.75,15.37,12.57,1.429
