股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251205,82.39,83.41,81.97,83.2,82.35,0.85,1.0322,4261.19,35312.885,1.4556,1.5741,0.74,58.0996,33.2612,8.1397,15.0636,10.566,,,5659.35,2927.51,2707.1474,470857.92,243568.832,107.05,57.65
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251204,81.9,83.08,81.81,82.35,82.28,0.07,0.0851,3862.12,31775.153,1.3193,1.4266,0.6,57.5061,32.9214,8.0565,14.9097,10.4581,,,5659.35,2927.51,2707.1474,466047.4725,241080.4485,106.96,57.6
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251203,82.15,82.75,81.6,82.28,82.16,0.12,0.1461,4739.56,38911.776,1.619,1.7508,0.73,57.4572,32.8934,8.0497,14.897,10.4492,,,5659.35,2927.51,2707.1474,465651.318,240875.5228,106.8,57.52
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251202,82.9,84.39,81.58,82.16,82.5,-0.34,-0.4121,7549.94,62575.298,2.579,2.7889,1.23,57.3734,32.8455,8.038,14.8753,10.434,,,5659.35,2927.51,2707.1474,464972.196,240524.2216,107.25,57.75
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251201,81.75,83.8,81.38,82.5,82.05,0.45,0.5484,7023.36,57904.632,2.3991,2.5944,1.24,57.6108,32.9814,8.0712,14.9368,10.4771,,,5659.35,2927.51,2707.1474,466896.375,241519.575,106.66,57.44
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251128,82.33,83.03,81.1,82.05,81.89,0.16,0.1954,5508.86,45216.766,1.8818,2.0349,0.96,57.2966,32.8015,8.0272,14.8553,10.42,,,5659.35,2927.51,2707.1474,464349.6675,240202.1955,106.45,57.33
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251127,84.29,85.96,81.5,81.89,84.17,-2.28,-2.7088,7233.42,60779.294,2.4708,2.672,1.39,57.1848,32.7375,8.0115,14.8264,10.3997,,,5659.35,2927.51,2707.1474,463444.1715,239733.7939,109.42,58.92
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251126,84.49,84.98,83.86,84.17,84.98,-0.81,-0.9532,5210.26,43844.67,1.7798,1.9246,0.97,58.777,33.649,8.2346,15.2392,10.6892,,,5659.35,2927.51,2707.1474,476347.4895,246408.5167,110.47,59.49
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251125,84.69,85.8,84.02,84.98,84.24,0.74,0.8784,5752.75,48796.23,1.9651,2.125,1.1,59.3426,33.9728,8.3138,15.3858,10.7921,,,5659.35,2927.51,2707.1474,480931.563,248779.7998,109.51,58.97
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251124,86.4,86.5,84.0,84.24,85.39,-1.15,-1.3468,4668.14,39700.761,1.5946,1.7244,0.83,58.8259,33.677,8.2414,15.2518,10.6981,,,5659.35,2927.51,2707.1474,476743.644,246613.4424,111.0,59.78
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251121,88.66,89.39,85.39,85.39,89.4,-4.01,-4.4855,5788.84,50387.231,1.9774,2.1384,0.99,59.6289,34.1367,8.354,15.4601,10.8442,,,5659.35,2927.51,2707.1474,483251.8965,249980.0789,116.22,62.58
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251120,89.63,89.97,87.5,89.4,89.09,0.31,0.348,4510.0,40057.337,1.5406,1.666,0.67,61.5853,35.2567,9.252,15.9673,11.1999,,,5582.85,2927.51,2707.1474,499106.79,261719.394,115.81,62.37
920106,林泰新材,汽车配件,江苏,20241218,920106.BJ,20251119,92.24,93.0,89.03,89.09,92.13,-3.04,-3.2997,6018.01,54441.454,2.0557,2.223,0.73,61.3717,35.1345,9.22,15.9119,11.1611,,,5582.85,2927.51,2707.1474,497376.1065,260811.8659,119.76,64.5
