股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
600098,广州发展,火力发电,广东,19970718,600098.SH,20251205,6.86,6.92,6.84,6.88,6.87,0.01,0.1456,139562.0,96025.75,0.3981,1.5005,1.02,13.9279,10.4697,0.8771,0.4997,0.4802,3.6348,3.9249,350586.4981,350586.4981,93012.056,2412035.1069,2412035.1069,7.56,6.18,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251204,6.87,6.92,6.85,6.87,6.87,0.0,0.0,127564.0,87732.607,0.3639,1.3715,0.94,13.9076,10.4544,0.8758,0.499,0.4795,3.6401,3.9306,350586.4981,350586.4981,93012.056,2408529.2419,2408529.2419,7.56,6.18,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251203,6.85,6.91,6.82,6.87,6.84,0.03,0.4386,162417.28,111570.487,0.4633,1.7462,1.26,13.9076,10.4544,0.8758,0.499,0.4795,3.6401,3.9306,350586.4981,350586.4981,93012.056,2408529.2419,2408529.2419,7.52,6.16,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251202,6.85,6.86,6.81,6.84,6.87,-0.03,-0.4367,97099.89,66324.924,0.277,1.0439,0.66,13.8469,10.4088,0.872,0.4968,0.4774,3.656,3.9479,350586.4981,350586.4981,93012.056,2398011.647,2398011.647,7.56,6.18,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251201,6.79,6.87,6.75,6.87,6.75,0.12,1.7778,188465.0,128638.511,0.5376,2.0262,1.23,13.9076,10.4544,0.8758,0.499,0.4795,3.6401,3.9306,350586.4981,350586.4981,93012.056,2408529.2419,2408529.2419,7.43,6.08,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251128,6.78,6.78,6.72,6.75,6.75,0.0,0.0,108431.79,73243.685,0.3093,1.1658,0.57,13.6647,10.2718,0.8605,0.4902,0.4711,3.7048,4.0005,350586.4981,350586.4981,93012.056,2366458.8622,2366458.8622,7.43,6.08,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251127,6.71,6.79,6.68,6.75,6.71,0.04,0.5961,123688.76,83495.24,0.3528,1.3298,0.63,13.6647,10.2718,0.8605,0.4902,0.4711,3.7048,4.0005,350586.4981,350586.4981,93012.056,2366458.8622,2366458.8622,7.38,6.04,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251126,6.71,6.78,6.7,6.71,6.71,0.0,0.0,128222.25,86488.376,0.3657,1.3786,0.64,13.5837,10.211,0.8554,0.4873,0.4683,3.7269,4.0244,350586.4981,350586.4981,93012.056,2352435.4023,2352435.4023,7.38,6.04,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251125,6.66,6.77,6.64,6.71,6.64,0.07,1.0542,185151.86,124240.026,0.5281,1.9906,0.91,13.5837,10.211,0.8554,0.4873,0.4683,3.7269,4.0244,350586.4981,350586.4981,93012.056,2352435.4023,2352435.4023,7.3,5.98,6.3444
600098,广州发展,火力发电,广东,19970718,600098.SH,20251124,6.68,6.72,6.6,6.64,6.65,-0.01,-0.1504,221362.62,147206.121,0.6314,2.3799,1.03,13.442,10.1044,0.8465,0.4823,0.4634,3.7661,4.0668,350586.4981,350586.4981,93012.056,2327894.3474,2327894.3474,7.32,5.99,6.3444
