股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
600422,昆药集团,中成药,云南,20001206,600422.SH,20251205,13.14,13.16,13.07,13.16,13.13,0.03,0.2285,26513.2,34797.962,0.3503,0.547,0.92,15.3712,18.794,1.8765,1.1857,1.2945,1.52,2.2796,75697.5757,75697.5757,48468.1411,996180.0962,996180.0962,14.44,11.82,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251204,13.2,13.2,13.08,13.13,13.19,-0.06,-0.4549,28079.0,36836.545,0.3709,0.5793,0.87,15.3362,18.7511,1.8722,1.183,1.2916,1.5235,2.2848,75697.5757,75697.5757,48468.1411,993909.1689,993909.1689,14.51,11.87,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251203,13.19,13.21,13.11,13.19,13.15,0.04,0.3042,29733.55,39134.855,0.3928,0.6135,0.85,15.4063,18.8368,1.8807,1.1884,1.2975,1.5166,2.2745,75697.5757,75697.5757,48468.1411,998451.0235,998451.0235,14.47,11.84,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251202,13.23,13.23,13.13,13.15,13.22,-0.07,-0.5295,25987.0,34200.739,0.3433,0.5362,0.57,15.3595,18.7797,1.875,1.1848,1.2936,1.5212,2.2814,75697.5757,75697.5757,48468.1411,995423.1205,995423.1205,14.54,11.9,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251201,13.18,13.23,13.15,13.22,13.15,0.07,0.5323,36298.2,47910.581,0.4795,0.7489,0.77,15.4413,18.8796,1.885,1.1911,1.3004,1.5131,2.2693,75697.5757,75697.5757,48468.1411,1000721.9508,1000721.9508,14.47,11.84,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251128,13.11,13.15,13.07,13.15,13.11,0.04,0.3051,23546.0,30868.438,0.3111,0.4858,0.42,15.3595,18.7797,1.875,1.1848,1.2936,1.5212,2.2814,75697.5757,75697.5757,48468.1411,995423.1205,995423.1205,14.42,11.8,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251127,13.22,13.22,13.1,13.11,13.22,-0.11,-0.8321,46048.52,60490.651,0.6083,0.9501,0.88,15.3128,18.7226,1.8693,1.1812,1.2896,1.5258,2.2883,75697.5757,75697.5757,48468.1411,992395.2174,992395.2174,14.54,11.9,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251126,13.21,13.26,13.2,13.22,13.21,0.01,0.0757,43064.41,56961.836,0.5689,0.8885,0.82,15.4413,18.8796,1.885,1.1911,1.3004,1.5131,2.2693,75697.5757,75697.5757,48468.1411,1000721.9508,1000721.9508,14.53,11.89,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251125,13.22,13.25,13.1,13.21,13.24,-0.03,-0.2266,80118.6,105502.47,1.0584,1.653,1.76,15.4296,18.8654,1.8836,1.1902,1.2995,1.5143,2.271,75697.5757,75697.5757,48468.1411,999964.975,999964.975,14.56,11.92,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251124,13.27,13.33,13.2,13.24,13.26,-0.02,-0.1508,42194.0,55898.906,0.5574,0.8706,0.85,15.4647,18.9082,1.8879,1.1929,1.3024,1.5108,2.2659,75697.5757,75697.5757,48468.1411,1002235.9023,1002235.9023,14.59,11.93,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251121,13.47,13.55,13.24,13.26,13.49,-0.23,-1.705,67428.02,90054.253,0.8908,1.3912,1.35,15.488,18.9368,1.8907,1.1947,1.3044,1.5086,2.2624,75697.5757,75697.5757,48468.1411,1003749.8538,1003749.8538,14.84,12.14,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251120,13.5,13.56,13.46,13.49,13.49,0.0,0.0,29147.0,39369.24,0.385,0.6014,0.54,15.7567,19.2652,1.9235,1.2155,1.327,1.4829,2.2239,75697.5757,75697.5757,48468.1411,1021160.2962,1021160.2962,14.84,12.14,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251119,13.63,13.63,13.46,13.49,13.59,-0.1,-0.7358,42846.68,57896.945,0.566,0.884,0.7,15.7567,19.2652,1.9235,1.2155,1.327,1.4829,2.2239,75697.5757,75697.5757,48468.1411,1021160.2962,1021160.2962,14.95,12.23,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251118,13.66,13.69,13.56,13.59,13.65,-0.06,-0.4396,45507.6,61921.195,0.6012,0.9389,0.54,15.8735,19.4081,1.9378,1.2245,1.3368,1.4719,2.2075,75697.5757,75697.5757,48468.1411,1028730.0538,1028730.0538,15.02,12.29,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251117,13.8,13.81,13.6,13.65,13.82,-0.17,-1.2301,63588.0,86804.676,0.84,1.312,0.68,15.9436,19.4937,1.9463,1.2299,1.3427,1.4655,2.1978,75697.5757,75697.5757,48468.1411,1033271.9083,1033271.9083,15.2,12.44,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251114,13.82,13.97,13.82,13.82,13.86,-0.04,-0.2886,68179.96,94838.16,0.9007,1.4067,0.73,16.1421,19.7365,1.9706,1.2452,1.3595,1.4474,2.1708,75697.5757,75697.5757,48468.1411,1046140.4962,1046140.4962,15.25,12.47,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251113,13.84,13.87,13.76,13.86,13.84,0.02,0.1445,51326.6,70891.519,0.678,1.059,0.52,16.1888,19.7936,1.9763,1.2488,1.3634,1.4433,2.1645,75697.5757,75697.5757,48468.1411,1049168.3992,1049168.3992,15.22,12.46,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251112,13.95,14.05,13.83,13.84,13.98,-0.14,-1.0014,76899.36,106999.144,1.0159,1.5866,0.84,16.1655,19.7651,1.9734,1.247,1.3614,1.4454,2.1676,75697.5757,75697.5757,48468.1411,1047654.4477,1047654.4477,15.38,12.58,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251111,13.72,14.03,13.65,13.98,13.73,0.25,1.8208,164216.44,227578.229,2.1694,3.3881,2.34,16.329,19.965,1.9934,1.2596,1.3752,1.4309,2.1459,75697.5757,75697.5757,48468.1411,1058252.1083,1058252.1083,15.1,12.36,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251110,13.56,13.76,13.53,13.73,13.55,0.18,1.3284,107388.41,146935.577,1.4187,2.2156,1.77,16.037,19.608,1.9577,1.2371,1.3506,1.4569,2.185,75697.5757,75697.5757,48468.1411,1039327.7144,1039327.7144,14.91,12.2,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251107,13.45,13.6,13.41,13.55,13.44,0.11,0.8185,70019.96,94668.389,0.925,1.4447,1.24,15.8268,19.3509,1.9321,1.2209,1.3329,1.4763,2.214,75697.5757,75697.5757,48468.1411,1025702.1507,1025702.1507,14.78,12.1,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251106,13.49,13.5,13.4,13.44,13.51,-0.07,-0.5181,73196.92,98357.162,0.967,1.5102,1.4,15.6983,19.1938,1.9164,1.211,1.3221,1.4884,2.2321,75697.5757,75697.5757,48468.1411,1017375.4174,1017375.4174,14.86,12.16,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251105,13.5,13.54,13.46,13.51,13.55,-0.04,-0.2952,45483.0,61454.151,0.6009,0.9384,0.84,15.78,19.2938,1.9264,1.2173,1.329,1.4807,2.2206,75697.5757,75697.5757,48468.1411,1022674.2477,1022674.2477,14.91,12.2,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251104,13.63,13.63,13.5,13.55,13.61,-0.06,-0.4409,55328.5,74874.815,0.7309,1.1415,0.9,15.8268,19.3509,1.9321,1.2209,1.3329,1.4763,2.214,75697.5757,75697.5757,48468.1411,1025702.1507,1025702.1507,14.97,12.25,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251103,13.64,13.65,13.57,13.61,13.61,0.0,0.0,59127.32,80486.282,0.7811,1.2199,0.71,15.8968,19.4366,1.9406,1.2263,1.3388,1.4698,2.2043,75697.5757,75697.5757,48468.1411,1030244.0053,1030244.0053,14.97,12.25,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251031,13.53,13.63,13.52,13.61,13.54,0.07,0.517,49835.6,67759.429,0.6584,1.0282,0.56,15.8968,19.4366,1.9406,1.2263,1.3388,1.4698,2.2043,75697.5757,75697.5757,48468.1411,1030244.0053,1030244.0053,14.89,12.19,10.9954
600422,昆药集团,中成药,云南,20001206,600422.SH,20251030,13.62,13.62,13.53,13.54,13.62,-0.08,-0.5874,51507.0,69845.189,0.6804,1.0627,0.55,15.8151,19.3366,1.9306,1.22,1.3319,1.4774,2.2157,75697.5757,75697.5757,48468.1411,1024945.175,1024945.175,14.98,12.26,10.9954
