股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251205,21.16,21.65,20.82,20.96,21.23,-0.27,-1.2718,54710.9,115609.751,4.4326,6.308,0.8,,,8.2791,5.304,11.6551,0.0,,12475.33,12342.874,8673.25,261482.9168,258706.639,23.35,19.11
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251204,21.58,21.85,21.15,21.23,21.69,-0.46,-2.1208,44225.7,94499.891,3.5831,5.0991,0.68,,,8.3857,5.3724,11.8053,0.0,,12475.33,12342.874,8673.25,264851.2559,262039.215,23.86,19.52
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251203,22.59,22.59,21.5,21.69,22.59,-0.9,-3.9841,75862.8,165686.053,6.1463,8.7468,1.38,,,8.5674,5.4888,12.061,0.0,,12475.33,12342.874,8673.25,270589.9077,267716.9371,24.85,20.33
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251202,23.85,23.85,22.14,22.59,24.09,-1.5,-6.2267,135795.31,308268.499,11.0019,15.6568,4.0,,,8.9229,5.7165,12.5615,0.0,,12475.33,12342.874,8673.25,281817.7047,278825.5237,26.5,21.68
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251201,22.16,24.09,22.16,24.09,21.9,2.19,10.0,38597.4,92148.616,3.1271,4.4502,1.16,,,9.5154,6.0961,13.3956,0.0,,12475.33,12342.874,8673.25,300530.6997,297339.8347,24.09,19.71
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251128,20.86,22.14,20.75,21.9,20.88,1.02,4.8851,45823.0,99392.502,3.7125,5.2833,1.39,,,8.6504,5.5419,12.1778,0.0,,12475.33,12342.874,8673.25,273209.727,270308.9406,22.97,18.79
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251127,20.49,21.1,20.37,20.88,20.49,0.39,1.9034,30544.41,63574.823,2.4747,3.5217,0.93,,,8.2475,5.2838,11.6106,0.0,,12475.33,12342.874,8673.25,260484.8904,257719.2091,22.54,18.44
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251126,20.52,20.78,20.35,20.49,20.55,-0.06,-0.292,24324.0,50090.311,1.9707,2.8045,0.71,,,8.0934,5.1851,11.3938,0.0,,12475.33,12342.874,8673.25,255619.5117,252905.4883,22.61,18.5
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251125,20.45,21.18,20.31,20.55,20.29,0.26,1.2814,30351.7,62695.494,2.459,3.4995,0.81,,,8.1171,5.2003,11.4271,0.0,,12475.33,12342.874,8673.25,256368.0315,253646.0607,22.32,18.26
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251124,20.69,20.84,19.73,20.29,20.57,-0.28,-1.3612,35491.4,71681.831,2.8755,4.0921,0.82,,,8.0144,5.1345,11.2826,0.0,,12475.33,12342.874,8673.25,253124.4457,250436.9135,22.63,18.51
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251121,21.49,21.9,20.05,20.57,21.67,-1.1,-5.0761,44495.6,92714.039,3.605,5.1302,0.94,,,8.125,5.2054,11.4383,0.0,,12475.33,12342.874,8673.25,256617.5381,253892.9182,23.84,19.5
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251120,22.05,22.19,21.33,21.67,21.81,-0.14,-0.6419,29041.92,63048.448,2.3529,3.3484,0.55,,,8.5595,5.4837,12.0499,0.0,,12475.33,12342.874,8673.25,270340.4011,267470.0796,23.99,19.63
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251119,22.2,22.28,21.58,21.81,22.2,-0.39,-1.7568,31469.2,68698.691,2.5496,3.6283,0.56,,,8.6148,5.5191,12.1278,0.0,,12475.33,12342.874,8673.25,272086.9473,269198.0819,24.42,19.98
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251118,22.97,23.05,22.0,22.2,22.8,-0.6,-2.6316,46683.8,103799.828,3.7822,5.3825,0.76,,,8.7689,5.6178,12.3446,0.0,,12475.33,12342.874,8673.25,276952.326,274011.8028,25.08,20.52
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251117,23.2,24.3,22.4,22.8,22.77,0.03,0.1318,64596.4,148702.043,5.2335,7.4478,1.18,,,9.0059,5.7697,12.6783,0.0,,12475.33,12342.874,8673.25,284437.524,281417.5272,25.05,20.49
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251114,22.08,23.34,21.86,22.77,22.13,0.64,2.892,66107.6,151583.266,5.3559,7.622,1.41,,,8.994,5.7621,12.6616,0.0,,12475.33,12342.874,8673.25,284063.2641,281047.241,24.34,19.92
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251113,21.61,22.39,21.42,22.13,21.68,0.45,2.0756,56416.6,124334.679,4.5708,6.5047,1.31,,,8.7412,5.6001,12.3057,0.0,,12475.33,12342.874,8673.25,276079.0529,273147.8016,23.85,19.51
002778,中晟高科,环境保护,江苏,20160106,002778.SZ,20251112,21.9,22.2,21.41,21.68,21.52,0.16,0.7435,48308.3,105055.759,3.9139,5.5698,1.22,,,8.5635,5.4862,12.0555,0.0,,12475.33,12342.874,8673.25,270465.1544,267593.5083,23.67,19.37
