股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251205,7.22,7.31,7.09,7.22,7.26,-0.04,-0.551,218200.32,156844.417,4.7527,4.7527,0.54,,,2.7401,2.8621,1.604,,,59905.0,45910.7148,45910.7148,432514.1,331475.3609,9.43,5.09
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251204,7.59,7.68,7.24,7.26,7.66,-0.4,-5.2219,337222.58,248389.769,7.3452,7.3452,0.85,,,2.7553,2.8779,1.6128,,,59905.0,45910.7148,45910.7148,434910.3,333311.7894,9.95,5.37
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251203,7.71,7.98,7.56,7.66,7.41,0.25,3.3738,512073.03,398399.526,11.1537,11.1537,1.39,,,2.9071,3.0365,1.7017,,,59905.0,45910.7148,45910.7148,458872.3,351676.0754,9.63,5.19
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251202,7.48,7.61,7.32,7.41,7.4,0.01,0.1351,285238.79,212869.313,6.2129,6.2129,0.73,,,2.8122,2.9374,1.6462,,,59905.0,45910.7148,45910.7148,443896.05,340198.3967,9.62,5.18
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251201,7.45,7.75,7.33,7.4,7.54,-0.14,-1.8568,381627.99,286529.673,8.3124,8.3124,1.06,,,2.8084,2.9334,1.6439,,,59905.0,45910.7148,45910.7148,443297.0,339739.2895,9.8,5.28
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251128,7.16,7.66,7.02,7.54,7.16,0.38,5.3073,488925.59,363206.581,10.6495,10.6495,1.41,,,2.8616,2.9889,1.675,,,59905.0,45910.7148,45910.7148,451683.7,346166.7896,9.3,5.02
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251127,7.11,7.36,7.06,7.16,7.12,0.04,0.5618,306761.96,221452.733,6.6817,6.6817,0.79,,,2.7174,2.8383,1.5906,,,59905.0,45910.7148,45910.7148,428919.8,328720.718,9.25,4.99
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251126,7.57,7.57,7.06,7.12,7.47,-0.35,-4.6854,375396.12,271481.425,8.1767,8.1767,0.9,,,2.7022,2.8224,1.5817,,,59905.0,45910.7148,45910.7148,426523.6,326884.2894,9.71,5.23
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251125,7.29,7.59,7.1,7.47,7.08,0.39,5.5085,395408.45,290166.246,8.6126,8.6126,0.83,,,2.835,2.9612,1.6595,,,59905.0,45910.7148,45910.7148,447490.35,342953.0396,9.2,4.96
920809,安达科技,电气设备,贵州,20230323,920809.BJ,20251124,7.28,7.4,7.0,7.08,7.1,-0.02,-0.2817,235605.17,167487.96,5.1318,5.1318,0.42,,,2.687,2.8066,1.5728,,,59905.0,45910.7148,45910.7148,424127.4,325047.8608,9.23,4.97
