股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251205,6.74,6.91,6.72,6.89,6.76,0.13,1.9231,48813.0,33370.003,1.5158,2.0194,0.97,18.4645,41.9323,1.336,1.0453,1.035,3.6284,2.9028,41157.7638,32202.6218,24171.667,283576.9926,221876.0642,7.44,6.08,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251204,6.87,6.92,6.76,6.76,6.92,-0.16,-2.3121,55401.0,37783.659,1.7204,2.292,1.14,18.1162,41.1412,1.3107,1.0256,1.0154,3.6982,2.9586,41157.7638,32202.6218,24171.667,278226.4833,217689.7234,7.61,6.23,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251203,6.87,6.94,6.82,6.92,6.88,0.04,0.5814,46311.0,31895.819,1.4381,1.9159,0.92,18.5449,42.1149,1.3418,1.0499,1.0395,3.6127,2.8902,41157.7638,32202.6218,24171.667,284811.7255,222842.1429,7.57,6.19,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251202,6.8,6.89,6.74,6.88,6.81,0.07,1.0279,46416.16,31721.385,1.4414,1.9203,0.94,18.4377,41.8715,1.334,1.0438,1.0335,3.6337,2.907,41157.7638,32202.6218,24171.667,283165.4149,221554.038,7.49,6.13,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251201,6.85,6.92,6.8,6.81,6.84,-0.03,-0.4386,52505.0,35997.645,1.6305,2.1722,0.96,18.2502,41.4455,1.3204,1.0332,1.0229,3.6711,2.9369,41157.7638,32202.6218,24171.667,280284.3715,219299.8545,7.52,6.16,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251128,6.74,6.84,6.72,6.84,6.76,0.08,1.1834,51065.0,34616.11,1.5857,2.1126,0.81,18.3306,41.628,1.3263,1.0377,1.0275,3.655,2.924,41157.7638,32202.6218,24171.667,281519.1044,220265.9331,7.44,6.08,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251127,6.68,6.78,6.64,6.76,6.69,0.07,1.0463,47426.0,31854.519,1.4727,1.962,0.73,18.1162,41.1412,1.3107,1.0256,1.0154,3.6982,2.9586,41157.7638,32202.6218,24171.667,278226.4833,217689.7234,7.36,6.02,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251126,6.77,6.84,6.68,6.69,6.77,-0.08,-1.1817,53344.0,36027.1,1.6565,2.2069,0.79,17.9286,40.7151,1.2972,1.015,1.0049,3.7369,2.9895,41157.7638,32202.6218,24171.667,275345.4398,215435.5398,7.45,6.09,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251125,6.72,6.82,6.69,6.77,6.74,0.03,0.4451,43037.0,29157.507,1.3364,1.7805,0.61,18.143,41.202,1.3127,1.0271,1.0169,3.6928,2.9542,41157.7638,32202.6218,24171.667,278638.0609,218011.7496,7.41,6.07,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251124,6.64,6.79,6.61,6.74,6.6,0.14,2.1212,77223.07,51743.717,2.398,3.1948,1.19,18.0626,41.0194,1.3069,1.0226,1.0124,3.7092,2.9674,41157.7638,32202.6218,24171.667,277403.328,217045.6709,7.26,5.94,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251121,6.92,6.93,6.58,6.6,6.94,-0.34,-4.8991,93258.0,62377.058,2.896,3.8582,1.62,17.6874,40.1674,1.2797,1.0013,0.9914,3.7879,3.0303,41157.7638,32202.6218,24171.667,271641.2411,212537.3039,7.63,6.25,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251120,6.98,6.98,6.87,6.94,6.9,0.04,0.5797,60186.59,41728.732,1.869,2.49,1.1,18.5985,42.2366,1.3456,1.0529,1.0425,3.6023,2.8818,41157.7638,32202.6218,24171.667,285634.8808,223486.1953,7.59,6.21,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251119,7.05,7.09,6.87,6.9,7.03,-0.13,-1.8492,63169.0,43857.037,1.9616,2.6133,1.21,18.4913,41.9932,1.3379,1.0468,1.0365,3.6232,2.8985,41157.7638,32202.6218,24171.667,283988.5702,222198.0904,7.73,6.33,6.4328
002381,双箭股份,橡胶,浙江,20100402,002381.SZ,20251118,7.11,7.13,6.99,7.03,7.11,-0.08,-1.1252,56881.0,40008.054,1.7663,2.3532,1.15,18.8397,42.7844,1.3631,1.0666,1.056,3.5562,2.8449,41157.7638,32202.6218,24171.667,289339.0795,226384.4313,7.82,6.4,6.4328
